iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
47730,1541000834932,406978,-1.302961312e+07,7820,15676,9159,3419,624862,34213,914,11,0
47740,1541000845916,406920,-1.303227353e+07,8123,15571,9095,3461,624714,34335,938,13,0
47750,1541000856917,406771,-1.303487715e+07,8080,15832,9216,3384,624464,34573,950,13,0
47760,1541000868892,406540,-1.303768405e+07,8338,15753,9197,3538,624128,34927,936,9,0
47770,1541000880776,406608,-1.303904155e+07,8337,15936,9104,3627,624022,34972,986,20,0
47780,1541000892635,406562,-1.303643778e+07,8233,15714,9160,3662,624191,34861,936,12,0
47790,1541000903604,406182,-1.304267445e+07,8408,16307,9193,3393,623752,35205,1033,10,0
47800,1541000916823,406246,-1.304418848e+07,8448,16422,9261,3312,623621,35334,1026,19,0
47810,1541000928654,406320,-1.303894466e+07,8238,16042,9240,3443,624050,34946,995,9,0
47820,1541000940916,406003,-1.304624060e+07,8524,16449,9255,3463,623330,35667,986,16,1
47830,1541000952091,406435,-1.303619646e+07,8170,16067,9066,3319,624323,34741,927,9,0
47840,1541000963242,406458,-1.303592067e+07,7937,16245,9110,3424,624277,34742,969,12,0
47850,1541000975210,406385,-1.303814820e+07,7974,16394,9187,3352,624039,35022,932,7,0
47860,1541000987159,406441,-1.303617465e+07,8092,15998,9215,3405,624313,34672,1007,8,0
47870,1541000999565,406587,-1.303507716e+07,7936,15976,9316,3413,624335,34701,952,12,0
47880,1541001011620,406415,-1.304064759e+07,8278,16043,9318,3551,623798,35220,976,6,0
47890,1541001023582,406542,-1.303565605e+07,7917,15992,9264,3573,624228,34809,952,11,0
47900,1541001035446,406669,-1.303172150e+07,7764,15981,9036,3582,624591,34460,944,5,0
47910,1541001047627,406944,-1.302850792e+07,7604,16048,8972,3349,624976,34086,927,11,0
47920,1541001058726,406905,-1.303112461e+07,7826,15872,9061,3492,624694,34368,931,7,0
47930,1541001070038,406963,-1.302873214e+07,7758,15695,9020,3470,624976,34115,899,10,0
47940,1541001081240,406859,-1.302756961e+07,7851,15376,9093,3533,625118,33924,945,13,0
47950,1541001093169,407123,-1.302683269e+07,7856,15383,8999,3532,625144,33952,894,10,0
47960,1541001105114,407243,-1.302588973e+07,7647,15505,9042,3524,625215,33868,901,16,0
47970,1541001116054,407029,-1.302322047e+07,7650,15520,8774,3433,625497,33640,853,9,1
47980,1541001127561,407184,-1.302769506e+07,7699,15811,8967,3415,625041,34037,911,11,0
47990,1541001139354,406966,-1.303049170e+07,7943,15773,8940,3500,624803,34251,934,11,1
48000,1541001152289,406903,-1.303302940e+07,8037,15835,9076,3412,624576,34503,906,15,0
48010,1541001164503,406858,-1.303395816e+07,8124,15898,8962,3478,624506,34535,950,9,0
48020,1541001176348,406676,-1.303407248e+07,8113,15789,9124,3425,624498,34562,931,9,0
48030,1541001187670,406822,-1.303464791e+07,7966,15915,9164,3561,624351,34705,931,13,0
48040,1541001198468,406630,-1.303597474e+07,8177,15733,9143,3678,624255,34768,968,9,0
48050,1541001209043,406791,-1.302959458e+07,7815,15686,9128,3486,624815,34264,913,7,1
48060,1541001220913,406927,-1.303156666e+07,7842,15798,9215,3444,624650,34412,927,11,0
48070,1541001230942,406801,-1.303429903e+07,7797,16011,9334,3545,624307,34711,970,12,0
48080,1541001242681,406745,-1.303238929e+07,7849,15845,9157,3577,624512,34552,932,4,0
48090,1541001254719,406631,-1.303467509e+07,7791,16127,9231,3547,624253,34811,923,13,0
48100,1541001267512,406573,-1.303214148e+07,7755,15976,9223,3447,624611,34388,990,11,0
48110,1541001279598,406625,-1.303495558e+07,7662,16238,9344,3582,624136,34909,948,7,0
48120,1541001290919,406720,-1.303077353e+07,7480,15918,9364,3652,624560,34482,943,14,1
48130,1541001302968,406660,-1.303244814e+07,7651,16042,9383,3373,624478,34602,913,7,0
48140,1541001315006,406634,-1.303246901e+07,7743,16117,9239,3279,624590,34454,944,12,0
48150,1541001326956,406288,-1.303889313e+07,8035,16246,9307,3412,623947,35114,931,8,0
48160,1541001338169,406465,-1.304132783e+07,7833,16638,9373,3587,623596,35393,995,16,0
48170,1541001349740,406367,-1.303801647e+07,7685,16662,9318,3389,623938,35081,970,11,0
48180,1541001361641,406599,-1.303050869e+07,7307,16275,9313,3458,624639,34382,966,13,0
48190,1541001373303,406499,-1.303759149e+07,7749,16400,9347,3531,623961,35063,964,12,0
48200,1541001384540,406503,-1.303390903e+07,7805,16017,9228,3497,624400,34666,921,13,0
48210,1541001395445,406653,-1.303365836e+07,7866,15956,9249,3503,624420,34599,968,13,0
48220,1541001407118,406516,-1.303491267e+07,7962,15676,9463,3544,624251,34861,880,8,0
48230,1541001418711,406323,-1.303696409e+07,8175,15814,9454,3330,624243,34751,996,10,0
48240,1541001430811,406788,-1.303373933e+07,8058,15774,9285,3310,624580,34422,989,9,0
48250,1541001442962,406693,-1.303357369e+07,8140,15476,9433,3296,624590,34493,900,16,1
48260,1541001454333,406985,-1.302828102e+07,7912,15371,9235,3347,625078,33987,927,8,0
48270,1541001465436,406924,-1.302929045e+07,7751,15597,9278,3407,624905,34170,912,13,0
48280,1541001476731,406999,-1.302924592e+07,7839,15601,9236,3279,624929,34196,866,9,0
48290,1541001488185,406788,-1.303157769e+07,7935,15637,9189,3491,624725,34309,955,11,0
48300,1541001500403,406734,-1.302955067e+07,7903,15459,9246,3381,624916,34186,891,7,0
48310,1541001511201,406924,-1.302624509e+07,7670,15440,9271,3387,625171,33898,923,8,0
48320,1541001522617,406943,-1.302836421e+07,7494,15884,9255,3417,624932,34099,957,11,1
48330,1541001534021,406872,-1.303108382e+07,7667,16096,9207,3284,624714,34331,943,11,1
48340,1541001546612,406635,-1.303184556e+07,7747,16028,9115,3432,624571,34550,865,14,0
48350,1541001558197,407000,-1.302900724e+07,7697,16005,8897,3469,624858,34224,910,8,0
48360,1541001570179,406907,-1.302791369e+07,7547,15886,9011,3569,624965,34062,968,5,0
48370,1541001581488,406855,-1.302869560e+07,7707,15818,9113,3375,624906,34187,895,12,0
48380,1541001592911,406669,-1.303492584e+07,7922,15822,9319,3601,624311,34728,947,14,0
48390,1541001603923,406645,-1.303689208e+07,8190,15990,9088,3490,624187,34881,919,13,0
48400,1541001616322,406336,-1.303921337e+07,8419,15838,9242,3408,624108,34891,987,14,0
48410,1541001626879,406569,-1.303508766e+07,7981,16115,9089,3421,624350,34703,938,9,0
48420,1541001638673,406545,-1.303700436e+07,8019,16170,9043,3591,624202,34788,995,15,0
48430,1541001649576,406446,-1.303426903e+07,7869,16074,9151,3503,624367,34687,928,18,0
48440,1541001661926,406472,-1.303661552e+07,8026,16080,9164,3543,624146,34916,917,21,0
48450,1541001672978,406430,-1.303792681e+07,8180,16054,9164,3461,624117,34920,950,13,0
48460,1541001684686,406539,-1.303451943e+07,7956,15877,9256,3548,624355,34656,986,3,0
48470,1541001695375,406645,-1.303527089e+07,7866,16052,9285,3541,624224,34818,948,10,0
48480,1541001707266,406997,-1.302725005e+07,7524,15640,9318,3464,624972,34118,902,8,0
48490,1541001719051,407043,-1.302520130e+07,7461,15575,9210,3497,625147,33968,880,5,0
48500,1541001731600,407027,-1.302505337e+07,7297,15875,9148,3462,625105,34016,871,8,0
48510,1541001742200,406855,-1.302783028e+07,7554,15743,9273,3390,625002,34049,936,13,0
48520,1541001754120,406698,-1.303267111e+07,7824,15834,9287,3459,624579,34445,969,7,0
48530,1541001765512,406571,-1.303537351e+07,8032,15896,9311,3415,624333,34693,962,11,1
48540,1541001777188,406713,-1.303162524e+07,7754,15775,9332,3497,624553,34545,893,9,0
48550,1541001789219,406866,-1.303271278e+07,7700,16072,9234,3505,624451,34591,954,4,0
48560,1541001801331,406778,-1.302980807e+07,7540,15986,9268,3371,624766,34316,905,13,0
48570,1541001812916,407038,-1.302975344e+07,7478,16149,9047,3573,624688,34385,919,8,0
48580,1541001824477,406836,-1.302766722e+07,7678,15703,9113,3388,625040,34052,894,14,0
48590,1541001836051,406890,-1.303048331e+07,7759,15791,9087,3560,624723,34367,900,10,0
48600,1541001847730,406791,-1.303317860e+07,7871,15997,9097,3486,624450,34654,891,5,0
48610,1541001859785,406754,-1.303171280e+07,7953,15583,9206,3518,624695,34359,937,9,0
48620,1541001872027,406987,-1.302746968e+07,7584,15801,9140,3387,625026,34048,914,12,0
48630,1541001883244,406862,-1.303107146e+07,7794,15944,9036,3480,624696,34364,930,10,0
48640,1541001895233,406710,-1.303229391e+07,7943,15785,9161,3405,624616,34486,886,12,0
48650,1541001907454,406810,-1.302924219e+07,7848,15655,9199,3280,624936,34154,902,8,0
48660,1541001919365,406784,-1.303148805e+07,8013,15540,9207,3460,624721,34346,925,8,0
48670,1541001931382,406901,-1.302640293e+07,7633,15550,9110,3527,625173,33845,971,11,0
48680,1541001943500,406905,-1.302503084e+07,7470,15575,9146,3432,625353,33679,960,8,0
48690,1541001955479,406820,-1.303088288e+07,7539,16032,9308,3477,624612,34430,948,10,0
48700,1541001968383,406911,-1.302933488e+07,7576,15791,9354,3415,624871,34136,979,14,0
48710,1541001979804,406786,-1.303063385e+07,7679,15787,9333,3454,624693,34368,932,7,0
48720,1541001991390,406536,-1.303423970e+07,7574,16385,9248,3546,624232,34790,971,7,0
48730,1541002001959,406751,-1.302812125e+07,7355,16180,9058,3579,624756,34330,900,14,0
48740,1541002013607,406987,-1.302795087e+07,7557,15854,9053,3526,624952,34118,918,12,0
48750,1541002025319,406812,-1.302975430e+07,7658,15949,9143,3355,624818,34266,909,7,0
48760,1541002037484,406846,-1.302891664e+07,7564,15973,9071,3455,624840,34269,879,12,0
48770,1541002048061,406967,-1.303220154e+07,7700,15976,9336,3429,624525,34523,938,14,0
48780,1541002059714,406705,-1.303343631e+07,7927,16024,9032,3404,624590,34444,955,11,0
48790,1541002071500,406732,-1.303229750e+07,7744,16056,9158,3395,624629,34404,952,15,0
48800,1541002083613,406615,-1.303478370e+07,7971,16075,9061,3465,624365,34705,923,7,0
48810,1541002095596,406495,-1.303649070e+07,8202,15997,8959,3547,624291,34725,972,12,0
48820,1541002106501,406402,-1.303567027e+07,8363,15758,9062,3288,624492,34563,927,18,0
48830,1541002118174,406625,-1.303628548e+07,8252,15742,9194,3451,624374,34623,993,10,0
48840,1541002130497,406734,-1.303308760e+07,8171,15776,9032,3311,624669,34390,923,18,0
48850,1541002141786,406538,-1.303868421e+07,8517,15810,8940,3578,624138,34890,961,11,0
48860,1541002153369,406199,-1.304296470e+07,8658,16082,9065,3418,623825,35138,1026,11,0
48870,1541002164489,406227,-1.304366493e+07,8516,16072,9296,3540,623623,35344,1019,14,0
48880,1541002176567,406567,-1.303853470e+07,8228,16077,9166,3461,624018,35039,936,7,0
48890,1541002187505,406506,-1.303183719e+07,8022,15699,9093,3426,624707,34357,925,11,0
48900,1541002200324,406555,-1.303581940e+07,7876,16299,9112,3485,624210,34813,972,5,0
48910,1541002211460,406620,-1.303392507e+07,7742,16209,9198,3423,624379,34676,939,6,0
48920,1541002223245,406617,-1.302914958e+07,7530,16140,9097,3326,624848,34217,929,6,0
48930,1541002235096,406893,-1.302627371e+07,7492,15770,9164,3397,625116,33958,913,13,0
48940,1541002247127,406734,-1.302985425e+07,7564,15925,9251,3415,624767,34321,902,10,0
48950,1541002258093,406569,-1.303298932e+07,7574,16130,9323,3569,624363,34685,945,7,0
48960,1541002269797,406518,-1.303177753e+07,7495,16239,9204,3496,624526,34521,946,7,0
48970,1541002281674,406352,-1.303617541e+07,7673,16414,9240,3583,624067,34968,953,12,0
48980,1541002293691,406266,-1.303765147e+07,7787,16448,9267,3523,623887,35209,896,8,0
48990,1541002305195,406454,-1.303550315e+07,7798,16451,9131,3329,624203,34899,884,14,0
49000,1541002317202,406626,-1.303257784e+07,7583,16283,9069,3617,624392,34674,924,10,0
49010,1541002328000,406541,-1.303792250e+07,7808,16592,9184,3463,623957,35053,976,14,0
49020,1541002340309,406380,-1.304006525e+07,8120,16349,9273,3372,623908,35082,998,12,0
49030,1541002352762,406302,-1.303945893e+07,8027,16408,9209,3414,623925,35104,959,12,0
49040,1541002364600,406500,-1.303689526e+07,7947,16270,9179,3441,624127,34924,934,15,0
49050,1541002376469,406432,-1.303489923e+07,7795,16265,9154,3490,624265,34777,947,11,0
49060,1541002388664,406597,-1.303208088e+07,7486,16330,9201,3490,624431,34647,906,16,0
49070,1541002400607,406529,-1.303264806e+07,7542,16452,9131,3348,624474,34585,935,6,0
49080,1541002412513,406440,-1.303555661e+07,7726,16535,9115,3383,624238,34779,969,14,0
49090,1541002424573,406261,-1.303612645e+07,7766,16395,9241,3431,624158,34868,957,17,0
49100,1541002437069,406308,-1.303565232e+07,7941,16351,8988,3406,624220,34885,884,11,0
49110,1541002448632,406684,-1.303209257e+07,7580,16205,9251,3372,624550,34497,948,5,0
49120,1541002460410,406604,-1.302845160e+07,7511,16147,9034,3323,624957,34081,952,10,0
49130,1541002472256,406942,-1.302801148e+07,7401,16122,9017,3531,624862,34212,919,7,0
49140,1541002482976,407035,-1.302396091e+07,7384,15841,8942,3421,625290,33838,866,6,0
49150,1541002494506,406783,-1.303118738e+07,7715,15955,9146,3443,624642,34465,885,8,0
49160,1541002505740,406635,-1.303312749e+07,7952,15800,9107,3598,624534,34483,975,8,0
49170,1541002517336,406561,-1.303770353e+07,8047,16050,9342,3466,624063,34981,944,12,0
49180,1541002528828,406550,-1.303212145e+07,7558,16327,9168,3412,624453,34641,895,10,1
49190,1541002539938,406721,-1.303186570e+07,7687,16132,9113,3439,624581,34480,926,13,0
49200,1541002552992,406564,-1.303500310e+07,7830,16212,9195,3474,624261,34783,940,16,0
49210,1541002564348,406752,-1.303295162e+07,7519,16210,9327,3518,624371,34691,931,7,0
49220,1541002575309,406726,-1.303151831e+07,7501,16345,9125,3435,624546,34519,918,17,0
49230,1541002585714,406768,-1.303012661e+07,7583,16060,9120,3460,624739,34320,920,21,0
49240,1541002597903,406560,-1.303356748e+07,7699,16159,9192,3544,624350,34721,914,15,0
49250,1541002609759,406580,-1.303420018e+07,7795,16162,9169,3450,624364,34704,924,8,0
49260,1541002621763,406665,-1.303698421e+07,7897,16288,9181,3526,624043,35030,919,8,0
49270,1541002633142,406779,-1.303483240e+07,7786,16068,9409,3423,624317,34694,975,14,0
49280,1541002644195,406697,-1.303205122e+07,7696,16074,9252,3423,624502,34559,931,8,0
49290,1541002656204,406873,-1.303025103e+07,7602,16058,9097,3430,624738,34345,909,8,0
49300,1541002669914,406940,-1.303035909e+07,7478,16112,9188,3577,624648,34361,979,12,0
49310,1541002681241,406702,-1.303203276e+07,7783,15958,9133,3479,624593,34476,916,15,0
49320,1541002692881,406335,-1.303987019e+07,8190,16112,9325,3424,623945,35075,964,16,0
49330,1541002704789,406242,-1.303802071e+07,8240,16073,9105,3387,624160,34885,945,10,0
49340,1541002717058,406278,-1.304113647e+07,7995,16537,9301,3480,623672,35353,965,10,0
49350,1541002728449,406128,-1.304240682e+07,8016,16568,9393,3504,623555,35424,1006,15,0
49360,1541002739735,406418,-1.303857129e+07,7854,16324,9415,3533,623835,35209,951,5,0
49370,1541002751958,406382,-1.303402621e+07,7644,16323,9227,3506,624245,34824,917,14,0
49380,1541002762671,406818,-1.302935422e+07,7198,16108,9596,3461,624641,34365,984,10,0
49390,1541002774677,406902,-1.303034097e+07,7460,15951,9304,3673,624618,34387,984,11,0
49400,1541002786657,406762,-1.303228210e+07,7729,15800,9425,3547,624490,34531,967,12,0
49410,1541002798697,406558,-1.303738381e+07,7978,16065,9300,3618,624016,35020,951,13,0
49420,1541002810418,406432,-1.304011834e+07,8236,16049,9329,3577,623851,35119,1018,12,0
49430,1541002821420,406529,-1.303916296e+07,8060,16133,9384,3509,623945,35034,1011,10,0
49440,1541002833452,406403,-1.303837395e+07,7944,16460,9210,3399,623993,35012,984,11,0
49450,1541002844441,406450,-1.304064586e+07,8110,16434,9186,3452,623775,35282,929,14,0
49460,1541002856338,406302,-1.303599149e+07,7767,16448,9229,3340,624164,34894,936,6,0
49470,1541002867973,406451,-1.303215661e+07,7422,16468,9108,3493,624478,34563,949,10,0
49480,1541002879085,406406,-1.303584135e+07,7705,16433,9333,3426,624070,34972,949,9,0
49490,1541002889877,406345,-1.303654052e+07,7793,16303,9310,3486,624061,34996,933,10,0
49500,1541002902323,406481,-1.303275755e+07,7591,16265,9220,3511,624403,34613,978,6,0
49510,1541002914321,406834,-1.302876973e+07,7331,16146,9318,3434,624725,34331,934,10,0
49520,1541002926425,406680,-1.302993851e+07,7524,16068,9240,3400,624709,34357,927,7,0
49530,1541002938380,406597,-1.303261554e+07,7758,16118,9213,3330,624535,34517,942,6,0
49540,1541002949849,406461,-1.303753174e+07,7949,16153,9385,3495,623956,35113,924,7,0
49550,1541002961766,406473,-1.303411205e+07,7879,15909,9441,3348,624384,34661,949,6,0
49560,1541002973711,406776,-1.303317506e+07,7694,15997,9366,3533,624382,34653,958,7,0
49570,1541002985150,406801,-1.302992837e+07,7765,15764,9317,3219,624880,34183,929,8,0
49580,1541002996108,406782,-1.303100901e+07,7601,15834,9520,3392,624579,34510,896,15,0
49590,1541003008131,406869,-1.303017593e+07,7519,15932,9520,3280,624701,34361,924,14,0
49600,1541003020696,406624,-1.303273761e+07,7470,16254,9428,3461,624403,34593,992,12,0
49610,1541003031749,406478,-1.303209298e+07,7480,16026,9520,3492,624535,34429,1019,17,0
49620,1541003043105,406537,-1.303580510e+07,7590,16321,9511,3474,624080,34959,946,15,0
49630,1541003054905,406431,-1.303615585e+07,7655,16445,9373,3405,624080,34977,928,15,0
49640,1541003065815,406415,-1.303674514e+07,7802,16319,9409,3358,624147,34831,1009,13,0
49650,1541003077586,406521,-1.303204882e+07,7640,15964,9451,3356,624519,34560,912,9,0
49660,1541003089198,406433,-1.303550615e+07,7750,16102,9524,3441,624116,34962,911,11,0
49670,1541003100508,406372,-1.303815407e+07,7937,16046,9568,3531,623893,35142,955,10,0
49680,1541003112619,406257,-1.304136191e+07,8205,16368,9307,3353,623748,35285,953,14,0
49690,1541003124648,406517,-1.303837653e+07,7853,16237,9395,3650,623868,35138,985,9,0
49700,1541003136443,406408,-1.303799139e+07,7927,16085,9434,3655,623894,35123,971,12,0
49710,1541003148175,406425,-1.303549102e+07,8241,15482,9409,3496,624347,34687,957,9,0
49720,1541003159664,406680,-1.303084203e+07,7937,15612,9218,3380,624786,34295,905,14,0
49730,1541003170819,406876,-1.302952381e+07,7745,15587,9266,3529,624802,34279,909,10,0
49740,1541003182106,406940,-1.302946948e+07,7511,15891,9330,3481,624742,34319,924,14,1
49750,1541003193810,406749,-1.303253102e+07,7740,15798,9493,3443,624431,34670,893,6,0
49760,1541003205567,406692,-1.303487057e+07,7813,15877,9528,3522,624285,34703,999,13,0
49770,1541003217122,406653,-1.303256775e+07,7607,16054,9468,3377,624475,34550,969,6,0
49780,1541003228883,406842,-1.302839819e+07,7368,15799,9375,3680,624767,34253,971,9,0
49790,1541003241405,406880,-1.302958877e+07,7720,15482,9480,3452,624810,34260,916,14,0
49800,1541003253898,406734,-1.303094915e+07,7955,15235,9586,3370,624841,34179,973,7,0
49810,1541003264746,406691,-1.303317582e+07,8088,15250,9591,3476,624585,34434,972,9,0
49820,1541003276141,406650,-1.303654998e+07,8353,15331,9480,3485,624296,34765,933,6,0
49830,1541003287054,406436,-1.304024983e+07,8620,15489,9423,3419,624012,35031,951,6,0
49840,1541003298974,406608,-1.303574402e+07,8484,15240,9420,3386,624461,34567,953,19,0
49850,1541003310739,406473,-1.303864867e+07,8377,15513,9545,3453,624136,34851,1002,11,0
49860,1541003322392,406690,-1.303510085e+07,8238,15530,9381,3372,624445,34598,948,9,0
49870,1541003333995,406513,-1.303698538e+07,8281,15574,9435,3452,624204,34861,924,11,0
49880,1541003345060,406484,-1.303818833e+07,8358,15426,9532,3537,624139,34881,968,12,0
49890,1541003356830,406647,-1.303590936e+07,8094,15732,9435,3424,624304,34713,977,6,0
49900,1541003368921,406533,-1.303504114e+07,8308,15408,9365,3414,624468,34579,943,10,0
49910,1541003380473,406759,-1.303720379e+07,8133,15693,9425,3667,624046,35000,944,10,0
