iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
10040,1545631212051,406671,-1.303125018e+07,7440,15962,9479,3597,624429,34678,879,14,0
10050,1545631224535,406714,-1.302935573e+07,7269,16029,9450,3562,624588,34521,884,7,0
10060,1545631237089,406849,-1.302516990e+07,7161,15975,9311,3428,625046,34045,897,12,0
10070,1545631249816,406697,-1.303005066e+07,7368,16048,9480,3427,624656,34374,961,9,0
10080,1545631262286,406591,-1.303500379e+07,7653,16158,9525,3443,624157,34914,922,7,0
10090,1545631274271,406277,-1.303559693e+07,7595,16413,9450,3419,624074,34986,929,11,0
10100,1545631287967,406400,-1.303390405e+07,7475,16415,9502,3277,624319,34705,964,12,0
10110,1545631300380,406407,-1.303639531e+07,7322,16692,9592,3492,623931,35053,1003,13,0
10120,1545631313311,406478,-1.303497351e+07,7366,16503,9598,3404,624101,34938,950,11,0
10130,1545631325164,406418,-1.303665161e+07,7524,16412,9585,3541,623888,35170,934,8,0
10140,1545631338114,406338,-1.303846442e+07,7654,16480,9563,3523,623776,35243,966,15,0
10150,1545631349978,406525,-1.303672652e+07,7650,16189,9630,3566,624006,34962,1023,9,0
10160,1545631362476,406448,-1.303537616e+07,7727,16072,9571,3431,624178,34852,962,7,1
10170,1545631375066,406179,-1.303965791e+07,8040,16189,9520,3376,623841,35202,948,9,0
10180,1545631387226,406305,-1.303870064e+07,7794,16223,9748,3362,623864,35159,963,14,0
10190,1545631399707,406518,-1.303469940e+07,7536,16324,9513,3392,624126,34992,873,9,0
10200,1545631412303,406305,-1.303378227e+07,7575,16349,9360,3350,624292,34793,904,11,0
10210,1545631424603,406303,-1.303489079e+07,7563,16398,9441,3410,624092,35015,882,11,0
10220,1545631437755,406570,-1.303371285e+07,7550,16159,9586,3403,624220,34875,892,13,0
10230,1545631450634,406405,-1.303624370e+07,7701,16212,9549,3486,623995,35074,919,12,0
10240,1545631463711,406332,-1.303754770e+07,7698,16079,9739,3586,623895,35124,966,14,1
10250,1545631476151,406373,-1.304057245e+07,8053,15847,9803,3607,623692,35320,974,14,0
10260,1545631488467,406472,-1.303808007e+07,7907,16072,9601,3431,624006,34989,993,12,0
10270,1545631500164,406268,-1.303844005e+07,7942,16093,9564,3436,623996,34988,1001,15,0
10280,1545631512396,406429,-1.303349360e+07,7653,15978,9541,3395,624412,34617,963,8,0
10290,1545631524902,406542,-1.303565859e+07,7681,16112,9579,3530,624077,34952,963,8,0
10300,1545631538183,406548,-1.303160735e+07,7504,15970,9516,3556,624418,34624,952,6,0
10310,1545631550763,406507,-1.303460063e+07,7750,16001,9415,3548,624290,34718,980,12,0
10320,1545631563973,406811,-1.303330316e+07,7562,16097,9530,3519,624282,34739,968,11,0
10330,1545631576102,406611,-1.303103601e+07,7683,15751,9455,3423,624654,34391,944,11,0
10340,1545631589139,406710,-1.303311975e+07,7709,15703,9646,3547,624337,34731,922,10,0
10350,1545631601608,406525,-1.303621888e+07,7879,15938,9672,3317,624198,34810,980,12,0
10360,1545631614369,406900,-1.303152036e+07,7636,15822,9468,3531,624493,34567,930,10,0
10370,1545631626393,406513,-1.303657964e+07,7871,15926,9562,3526,624097,34931,962,10,0
10380,1545631638806,406784,-1.303178310e+07,7948,15274,9630,3442,624631,34450,913,6,0
10390,1545631651927,406534,-1.303511742e+07,8065,15522,9685,3340,624429,34543,1015,13,0
10400,1545631665254,406775,-1.302952637e+07,7889,15350,9426,3385,624901,34156,935,8,0
10410,1545631677554,407067,-1.302526312e+07,7589,14961,9759,3433,625155,33967,859,19,0
10420,1545631690047,407043,-1.302633486e+07,7699,15222,9432,3428,625096,34037,857,10,0
10430,1545631702792,407187,-1.302156492e+07,7360,15079,9607,3358,625477,33649,867,7,0
10440,1545631715568,407043,-1.302496042e+07,7456,15342,9567,3307,625238,33863,888,11,0
10450,1545631727930,406893,-1.302567515e+07,7619,15316,9480,3323,625240,33797,948,15,0
10460,1545631740584,406852,-1.302869115e+07,7623,15598,9454,3358,624910,34157,923,10,0
10470,1545631752729,407001,-1.302698197e+07,7416,15760,9494,3242,625001,34100,885,14,0
10480,1545631765182,406763,-1.303335452e+07,7812,15725,9607,3295,624546,34485,953,16,0
10490,1545631777957,406640,-1.303411651e+07,8075,15637,9330,3429,624464,34609,919,8,0
10500,1545631790941,406877,-1.303287911e+07,7988,15544,9579,3232,624629,34410,950,11,0
10510,1545631803729,407003,-1.302640521e+07,7669,15256,9465,3400,625109,34000,883,8,0
10520,1545631816348,407322,-1.302180931e+07,7678,14982,9236,3325,625688,33420,875,17,0
10530,1545631829260,407386,-1.302433087e+07,7729,15198,9206,3366,625379,33753,858,10,0
10540,1545631842350,407270,-1.302318456e+07,7516,15286,9390,3202,625522,33570,900,8,0
10550,1545631855268,407158,-1.302581605e+07,7467,15572,9397,3345,625225,33775,994,6,0
10560,1545631867547,406921,-1.302860395e+07,7826,15340,9368,3444,624980,34071,940,9,0
10570,1545631880529,407060,-1.302424756e+07,7522,15221,9446,3380,625330,33779,883,8,0
10580,1545631892719,407068,-1.302808252e+07,7723,15424,9485,3288,625037,34015,939,9,0
10590,1545631905129,407021,-1.302623749e+07,7505,15416,9609,3270,625136,33940,912,12,0
10600,1545631917627,407043,-1.302567610e+07,7493,15568,9304,3418,625131,33962,900,7,0
10610,1545631930386,406772,-1.302830361e+07,7625,15586,9337,3455,624961,34087,940,12,0
10620,1545631942556,406728,-1.303086966e+07,7794,15754,9294,3386,624734,34310,950,6,0
10630,1545631954715,406630,-1.303169629e+07,7902,15716,9223,3451,624700,34319,970,11,0
10640,1545631966857,406525,-1.303453590e+07,7837,15821,9526,3543,624247,34788,956,9,0
10650,1545631979956,406561,-1.303275647e+07,8000,15705,9215,3415,624559,34556,877,7,1
10660,1545631991964,406619,-1.303250505e+07,7709,15858,9405,3459,624524,34537,923,16,0
10670,1545632003134,406682,-1.303104088e+07,7657,15907,9392,3352,624642,34423,920,15,0
10680,1545632015989,406373,-1.303824541e+07,8065,16085,9501,3319,624029,34984,975,12,0
10690,1545632028518,406164,-1.304004743e+07,8152,15964,9587,3460,623854,35142,991,13,0
10700,1545632041842,406243,-1.304160002e+07,8373,15757,9672,3452,623745,35274,963,18,0
10710,1545632053939,406411,-1.303655753e+07,7786,15955,9677,3492,624090,34923,974,13,0
10720,1545632067011,406502,-1.303995721e+07,7930,16183,9635,3564,623695,35308,987,10,0
10730,1545632078922,406278,-1.303636554e+07,7884,16147,9446,3342,624133,34928,926,13,0
10740,1545632091401,406205,-1.303861506e+07,7947,16162,9504,3465,623928,35078,982,12,0
10750,1545632102747,406308,-1.304095522e+07,8155,16096,9519,3561,623694,35295,997,14,0
10760,1545632115428,406508,-1.303723849e+07,8106,15760,9553,3520,624010,35052,927,11,0
10770,1545632128465,406500,-1.303610590e+07,7995,15810,9449,3526,624183,34860,951,6,0
10780,1545632141397,406380,-1.303600334e+07,7973,15825,9438,3532,624200,34849,934,17,0
10790,1545632153829,406748,-1.303129754e+07,7861,15638,9333,3430,624665,34420,903,12,0
10800,1545632166631,406750,-1.303449337e+07,7896,15866,9379,3466,624332,34738,922,7,1
10810,1545632179450,406528,-1.303613578e+07,8135,15719,9404,3436,624290,34735,966,9,0
10820,1545632192219,406554,-1.303573011e+07,7966,15837,9490,3414,624262,34784,939,15,0
10830,1545632205420,406703,-1.303459652e+07,7926,15852,9356,3508,624268,34828,898,6,0
10840,1545632218430,406600,-1.303235502e+07,7927,15550,9464,3453,624541,34530,923,6,0
10850,1545632231474,406672,-1.303644458e+07,7844,15832,9710,3497,624074,34975,945,6,0
10860,1545632244264,406604,-1.303528825e+07,8031,15704,9480,3439,624316,34721,956,7,0
10870,1545632255904,406553,-1.303872426e+07,8264,15700,9518,3400,624071,34982,941,6,0
10880,1545632268124,406576,-1.303662339e+07,8136,15590,9677,3402,624170,34869,947,14,0
10890,1545632280730,406729,-1.303149301e+07,8092,15332,9335,3447,624762,34283,942,13,0
10900,1545632294837,406971,-1.302765733e+07,7696,15438,9428,3361,624966,34156,867,11,0
10910,1545632306866,406955,-1.302960554e+07,7656,15738,9386,3359,624811,34248,932,9,0
10920,1545632319343,406912,-1.302960619e+07,7641,15532,9520,3451,624818,34223,956,3,0
10930,1545632331387,406626,-1.303033354e+07,7817,15518,9551,3252,624824,34226,938,12,0
10940,1545632344013,406697,-1.303692710e+07,8004,15724,9749,3361,624120,34929,944,7,0
10950,1545632356814,406527,-1.303593097e+07,8098,15594,9589,3406,624309,34700,986,5,0
10960,1545632370112,406402,-1.303847049e+07,8319,15659,9556,3302,624187,34802,999,12,0
10970,1545632382572,406823,-1.303160211e+07,7886,15500,9481,3437,624671,34362,959,8,0
10980,1545632395042,406924,-1.303221536e+07,7946,15282,9614,3541,624567,34493,930,10,0
10990,1545632406987,407139,-1.302637269e+07,7446,15385,9570,3517,625021,34056,907,16,0
11000,1545632420911,406856,-1.302849733e+07,7302,15882,9559,3434,624820,34197,969,14,0
11010,1545632432995,406864,-1.302997781e+07,7580,15707,9461,3448,624712,34392,884,12,0
11020,1545632445127,406665,-1.303347166e+07,7774,15894,9414,3530,624375,34654,955,16,0
11030,1545632457070,406813,-1.302936887e+07,7564,15669,9460,3515,624785,34231,975,9,0
11040,1545632469231,406787,-1.303054397e+07,7635,15749,9486,3407,624677,34384,924,15,0
11050,1545632481593,406801,-1.303063389e+07,7794,15611,9436,3351,624748,34322,920,10,0
11060,1545632494827,406993,-1.302740218e+07,7596,15627,9349,3350,625025,34034,935,6,0
11070,1545632506970,406831,-1.303012579e+07,7945,15508,9200,3397,624894,34173,922,11,0
11080,1545632519809,406813,-1.303444395e+07,8110,15767,9268,3384,624519,34450,1015,15,1
11090,1545632532272,406771,-1.303589756e+07,8289,15567,9444,3243,624405,34659,924,12,0
11100,1545632545466,406666,-1.303663818e+07,8167,15696,9384,3519,624211,34825,951,13,0
11110,1545632557966,406628,-1.303402068e+07,8043,15604,9414,3459,624485,34520,985,10,0
11120,1545632570150,406618,-1.303369076e+07,8120,15516,9357,3423,624545,34506,937,12,0
11130,1545632582492,406839,-1.303157743e+07,7926,15337,9602,3464,624632,34423,930,14,1
11140,1545632594897,406663,-1.303400134e+07,8140,15596,9323,3420,624523,34489,975,12,1
11150,1545632607206,406870,-1.303065077e+07,7892,15590,9310,3409,624760,34289,941,10,0
11160,1545632619199,406830,-1.303130535e+07,7789,15780,9193,3549,624693,34315,980,12,0
11170,1545632631700,406836,-1.303093591e+07,7809,15652,9273,3490,624713,34358,921,8,0
11180,1545632643825,406699,-1.303168675e+07,7783,15874,9309,3344,624627,34446,917,10,0
11190,1545632656094,406483,-1.303744864e+07,7946,16081,9440,3448,624097,34905,984,14,0
11200,1545632668872,406459,-1.303529724e+07,7807,16052,9462,3411,624282,34715,992,11,0
11210,1545632681305,406319,-1.303583394e+07,7988,15849,9383,3455,624279,34775,938,8,0
11220,1545632693920,406834,-1.303058114e+07,7843,15602,9401,3338,624772,34285,930,13,0
11230,1545632706547,406685,-1.303471422e+07,7887,15791,9461,3470,624376,34650,963,11,0
11240,1545632718672,406574,-1.303090447e+07,7840,15683,9356,3294,624743,34348,902,7,0
11250,1545632730428,406770,-1.303265260e+07,7764,15691,9552,3452,624490,34566,939,5,0
11260,1545632743417,406846,-1.302515132e+07,7584,15322,9457,3257,625289,33812,889,10,0
11270,1545632755554,406829,-1.303064098e+07,7845,15601,9406,3327,624750,34322,927,1,0
11280,1545632768266,406866,-1.302726012e+07,7626,15501,9311,3484,624970,34144,880,6,0
11290,1545632781125,406753,-1.303253165e+07,7743,15870,9367,3481,624482,34584,925,9,0
11300,1545632794199,406664,-1.302807043e+07,7561,15728,9314,3417,624930,34130,930,10,0
11310,1545632807077,406724,-1.303305477e+07,7849,15734,9328,3637,624424,34615,950,11,0
11320,1545632819263,406643,-1.303377457e+07,7874,15757,9443,3446,624415,34661,913,11,0
11330,1545632832535,406726,-1.302977415e+07,7739,15705,9258,3411,624863,34171,956,10,0
11340,1545632844569,406747,-1.302852645e+07,7725,15610,9158,3501,624973,34070,947,10,0
11350,1545632856308,406608,-1.303324085e+07,7797,15969,9382,3315,624517,34515,956,12,0
11360,1545632868601,406617,-1.303190650e+07,7791,15844,9350,3296,624664,34403,921,12,0
11370,1545632881086,406571,-1.303796737e+07,8041,16124,9261,3502,624082,34923,980,15,0
11380,1545632893124,406389,-1.303839143e+07,7901,16351,9282,3553,623958,35007,1025,10,0
11390,1545632905087,406667,-1.303430447e+07,7630,16510,9031,3485,624278,34804,902,16,0
11400,1545632918136,406680,-1.303530453e+07,7583,16379,9227,3667,624132,34886,976,6,0
11410,1545632931004,406730,-1.303220914e+07,7486,16319,9211,3542,624392,34669,928,11,0
11420,1545632943891,406691,-1.303165809e+07,7517,16237,9239,3401,624548,34519,924,9,0
11430,1545632956751,406688,-1.303291392e+07,7776,15983,9106,3616,624436,34659,893,12,0
11440,1545632968304,406833,-1.303061127e+07,7520,15995,9259,3550,624639,34411,937,13,0
11450,1545632978687,406761,-1.303058396e+07,7845,15782,9138,3419,624749,34327,915,9,0
11460,1545632990042,406595,-1.303328570e+07,7950,15948,8980,3569,624520,34520,953,7,0
11470,1545633002680,406773,-1.302940778e+07,7614,16113,9069,3251,624901,34160,930,9,0
11480,1545633015315,406760,-1.303046419e+07,7764,15789,9207,3431,624797,34230,958,15,0
11490,1545633028486,406844,-1.302741059e+07,7407,15994,9179,3398,624957,34117,917,9,0
11500,1545633042567,406857,-1.302999233e+07,7587,16012,9152,3451,624721,34363,909,7,0
11510,1545633054282,406757,-1.303494111e+07,7918,16169,9040,3503,624327,34723,943,7,0
11520,1545633066879,406722,-1.303408647e+07,7835,16171,9057,3471,624411,34655,923,11,0
11530,1545633079582,406525,-1.303408317e+07,7550,16580,9207,3258,624342,34727,925,6,0
11540,1545633092504,406769,-1.302857094e+07,7275,16308,9148,3399,624793,34290,911,6,0
11550,1545633105096,406872,-1.303043369e+07,7629,16019,9190,3368,624727,34350,913,10,0
11560,1545633117119,406521,-1.303406988e+07,7967,16087,9048,3448,624409,34644,935,12,0
11570,1545633129752,406653,-1.303154082e+07,7886,15928,9154,3214,624756,34319,912,13,0
11580,1545633142381,406554,-1.303500994e+07,7966,15906,9385,3290,624460,34543,987,10,0
11590,1545633155093,406491,-1.303480073e+07,7852,15913,9536,3353,624294,34769,926,11,0
11600,1545633168068,406742,-1.302934870e+07,7459,15819,9447,3458,624746,34332,915,7,0
11610,1545633180424,406952,-1.302758468e+07,7408,15853,9336,3424,624907,34172,914,7,0
11620,1545633193341,406748,-1.302986707e+07,7344,15978,9515,3468,624667,34385,924,24,0
11630,1545633205423,406651,-1.303280808e+07,7482,16312,9404,3380,624406,34618,968,8,0
11640,1545633218224,406578,-1.303290701e+07,7598,16113,9430,3437,624328,34778,882,12,0
11650,1545633229996,406494,-1.303551281e+07,7733,16236,9427,3376,624171,34896,923,10,0
11660,1545633242236,406492,-1.303436673e+07,7563,16346,9471,3304,624256,34814,920,10,0
11670,1545633254930,406460,-1.303622737e+07,7705,16489,9252,3448,624061,34995,933,11,0
11680,1545633266976,406519,-1.303429947e+07,7500,16288,9505,3494,624170,34884,936,9,1
11690,1545633279827,406885,-1.302770578e+07,7366,16039,9280,3350,624880,34215,895,10,0
11700,1545633293482,406965,-1.302917012e+07,7242,16400,9229,3378,624705,34349,938,8,0
11710,1545633306625,406633,-1.303335364e+07,7628,16327,9348,3215,624425,34649,909,17,0
11720,1545633319539,406705,-1.303149302e+07,7422,16380,9260,3365,624502,34578,911,9,0
11730,1545633331510,406787,-1.302996488e+07,7264,16429,9189,3445,624607,34467,918,8,0
11740,1545633343442,406608,-1.303062391e+07,7338,16479,9118,3428,624602,34444,943,11,0
11750,1545633355681,406955,-1.302452274e+07,6950,16414,9144,3285,625090,34039,859,12,0
11760,1545633367960,406814,-1.302933501e+07,7407,16283,9174,3302,624736,34376,874,14,0
11770,1545633379548,406819,-1.302670660e+07,7387,16062,9049,3438,625016,34047,922,15,0
11780,1545633392351,406838,-1.302757990e+07,7304,16208,9189,3304,624994,34020,973,13,0
11790,1545633404735,406985,-1.302568890e+07,7207,16346,9010,3193,625111,34031,849,9,0
11800,1545633417471,406717,-1.302802849e+07,7372,16293,9023,3357,624905,34154,932,9,0
11810,1545633429451,406562,-1.303478860e+07,7450,16618,9309,3415,624173,34868,953,6,0
11820,1545633441870,406753,-1.302947891e+07,7310,16424,9155,3386,624631,34474,884,11,0
11830,1545633454745,406679,-1.303245094e+07,7643,16425,9095,3270,624509,34555,930,6,0
11840,1545633467427,406766,-1.303515814e+07,7618,16635,9109,3401,624192,34858,945,5,0
11850,1545633480152,406565,-1.303210262e+07,7761,16362,8931,3230,624660,34408,920,12,0
11860,1545633492876,406489,-1.303538061e+07,7867,16594,8907,3235,624369,34674,942,15,0
11870,1545633505099,406384,-1.303987020e+07,8160,16466,8968,3462,623956,35042,992,10,0
11880,1545633517869,406526,-1.303287860e+07,7779,16177,9082,3418,624496,34563,930,11,0
11890,1545633530651,406975,-1.303173136e+07,7546,16318,9212,3311,624574,34476,939,11,0
11900,1545633543338,406867,-1.303417039e+07,7901,16008,9231,3392,624477,34522,993,8,0
11910,1545633556180,406547,-1.303609883e+07,7943,16349,8986,3450,624241,34804,941,14,0
11920,1545633568452,406658,-1.303118922e+07,7720,16165,9040,3239,624763,34319,909,9,0
11930,1545633580676,407075,-1.302534977e+07,7324,16098,9030,3249,625214,33876,905,5,0
11940,1545633592901,407014,-1.302618398e+07,7334,16160,9004,3314,625073,34048,873,6,0
11950,1545633606091,406948,-1.302784352e+07,7685,15821,9055,3337,625009,34099,877,15,0
11960,1545633617899,406825,-1.302608512e+07,7524,15904,9025,3261,625196,33907,884,13,0
11970,1545633630793,407049,-1.302813999e+07,7539,15880,9109,3464,624905,34207,879,9,0
11980,1545633643809,406827,-1.303195258e+07,7754,16188,9049,3326,624634,34425,931,10,0
11990,1545633656097,406830,-1.302929301e+07,7484,16309,8971,3333,624837,34240,912,11,0
12000,1545633669717,406923,-1.303046161e+07,7632,16141,9046,3358,624860,34122,999,19,0
12010,1545633681373,406995,-1.302650190e+07,7406,15970,9207,3235,625125,33936,935,4,0
12020,1545633694341,406713,-1.303224962e+07,7689,16298,9126,3223,624649,34384,949,18,0
12030,1545633706220,406814,-1.302872298e+07,7619,16117,8981,3222,625016,34039,935,10,0
12040,1545633718808,406792,-1.303370024e+07,7879,16126,9046,3424,624469,34601,916,14,0
12050,1545633731033,406803,-1.303237659e+07,7843,16194,8907,3358,624685,34340,963,12,0
12060,1545633744017,406522,-1.303760004e+07,8017,16319,9044,3499,624115,34901,974,10,0
12070,1545633755849,406834,-1.303052917e+07,7720,16068,9069,3313,624764,34306,926,4,0
12080,1545633768851,406759,-1.303190712e+07,7691,16136,9015,3518,624591,34469,929,11,0
12090,1545633781179,406627,-1.303321056e+07,7755,16315,9088,3292,624469,34620,903,8,0
12100,1545633794842,406593,-1.303456342e+07,7830,16345,8965,3507,624304,34756,929,11,0
12110,1545633806905,406720,-1.303171248e+07,7458,16541,9020,3415,624470,34633,890,7,0
12120,1545633818819,406467,-1.303288906e+07,7711,16353,8916,3448,624509,34562,921,8,0
12130,1545633831292,406465,-1.303406700e+07,7679,16493,8928,3562,624312,34722,958,8,0
12140,1545633843411,406334,-1.303952590e+07,7953,16578,9033,3620,623793,35238,961,8,0
12150,1545633855808,406351,-1.303694544e+07,7945,16351,9116,3395,624193,34821,972,14,0
12160,1545633868204,406543,-1.303606722e+07,7788,16406,9169,3492,624175,34803,1014,8,0
12170,1545633881307,406496,-1.303388959e+07,7668,16328,9141,3478,624326,34736,935,3,0
12180,1545633893629,406973,-1.302879412e+07,7453,16191,9029,3426,624835,34247,902,16,0
12190,1545633905506,406886,-1.303179352e+07,7459,16322,9203,3465,624544,34481,957,18,0
12200,1545633918956,407186,-1.302366333e+07,7196,15808,9203,3443,625275,33810,905,10,0
12210,1545633931590,407001,-1.302440336e+07,7300,15927,9047,3349,625289,33804,902,5,0
12220,1545633944128,406990,-1.302923390e+07,7670,15794,9179,3448,624825,34276,883,15,1
12230,1545633956103,406892,-1.302714930e+07,7670,15776,9064,3313,625092,34009,883,16,0
12240,1545633968310,406900,-1.303080775e+07,7866,15642,9164,3571,624749,34272,966,13,0
12250,1545633980435,406600,-1.303562215e+07,8299,15618,9111,3619,624322,34718,951,9,0
