iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
90630,21900,6713,5450,2919,1479,679,349,134,74,27,14,5,0,0,0,0,0,0,0
90640,21857,6788,5411,2917,1479,703,330,152,63,33,5,4,1,0,0,0,0,0,0
90650,21913,6713,5448,2903,1460,712,319,159,68,32,11,4,1,0,0,0,0,0,0
90660,21859,6814,5332,2957,1513,698,315,137,76,30,8,3,1,0,0,0,0,0,0
90670,22006,6666,5318,2920,1533,711,308,165,74,25,14,2,1,0,0,0,0,0,0
90680,21914,6675,5442,2933,1491,717,327,137,67,29,4,6,1,0,0,0,0,0,0
90690,21839,6820,5452,2858,1465,699,367,133,62,28,16,1,2,0,1,0,0,0,0
90700,21917,6733,5385,2917,1457,758,343,123,62,32,10,4,2,0,0,0,0,0,0
90710,21948,6639,5463,2903,1473,716,352,154,64,19,8,4,0,0,0,0,0,0,0
90720,21828,6834,5388,2921,1472,703,357,146,61,22,5,5,1,0,0,0,0,0,0
90730,21878,6723,5429,2939,1474,732,337,136,62,19,9,3,1,1,0,0,0,0,0
90740,21883,6714,5469,2888,1493,726,330,138,56,34,9,2,0,1,0,0,0,0,0
90750,21892,6673,5473,2954,1485,713,293,143,77,23,13,3,1,0,0,0,0,0,0
90760,21810,6826,5369,3009,1462,710,309,142,69,25,7,2,2,1,0,0,0,0,0
90770,21766,6861,5378,3018,1457,713,307,157,48,27,10,1,0,0,0,0,0,0,0
90780,21890,6719,5424,2923,1482,743,326,139,58,25,9,4,1,0,0,0,0,0,0
90790,21851,6767,5403,2988,1435,727,330,133,73,27,7,1,1,0,0,0,0,0,0
90800,21884,6801,5393,2885,1450,728,329,164,67,26,10,4,1,1,0,0,0,0,0
90810,21919,6774,5342,2903,1499,693,351,151,67,28,12,4,0,0,0,0,0,0,0
90820,21857,6736,5435,2995,1460,694,313,142,59,34,11,3,3,1,0,0,0,0,0
90830,21870,6770,5390,2935,1479,717,331,163,54,20,10,1,2,1,0,0,0,0,0
90840,21953,6633,5451,2920,1488,716,330,150,58,27,12,2,2,1,0,0,0,0,0
90850,21857,6754,5503,2853,1478,709,326,157,65,25,11,3,2,0,0,0,0,0,0
90860,21895,6780,5279,3008,1526,695,298,159,54,30,11,7,1,0,0,0,0,0,0
90870,21814,6820,5441,2932,1450,706,327,146,57,30,16,3,1,0,0,0,0,0,0
90880,21908,6687,5361,3002,1510,720,325,148,51,19,9,3,0,0,0,0,0,0,0
90890,21990,6600,5445,2861,1528,767,303,141,67,32,5,4,0,0,0,0,0,0,0
90900,21985,6621,5410,2915,1508,728,330,127,81,21,8,9,0,0,0,0,0,0,0
90910,21960,6711,5339,2930,1477,731,348,144,53,30,13,4,2,1,0,0,0,0,0
90920,21816,6883,5305,2988,1497,690,296,147,71,32,13,4,0,1,0,0,0,0,0
90930,21833,6705,5493,2986,1473,705,311,150,51,24,3,4,3,1,1,0,0,0,0
90940,21878,6746,5445,2888,1492,708,329,153,69,20,10,4,0,0,1,0,0,0,0
90950,21894,6733,5419,2930,1486,701,321,149,62,27,14,3,3,0,0,0,1,0,0
90960,21869,6714,5419,2988,1489,711,323,131,60,21,10,5,2,1,0,0,0,0,0
90970,21768,6919,5361,2941,1465,730,310,148,61,25,9,4,1,0,1,0,0,0,0
90980,21926,6701,5398,2940,1474,715,340,140,69,21,15,4,0,0,0,0,0,0,0
90990,21910,6764,5361,2911,1494,719,318,153,67,29,11,5,1,0,0,0,0,0,0
91000,21924,6758,5346,2913,1485,725,332,142,79,28,5,3,3,0,0,0,0,0,0
91010,21993,6674,5343,2925,1495,704,330,161,79,30,4,3,1,0,1,0,0,0,0
91020,21868,6810,5356,2966,1432,705,333,175,61,25,5,3,1,3,0,0,0,0,0
91030,21915,6704,5446,2939,1416,738,311,148,80,30,14,1,0,1,0,0,0,0,0
91040,21892,6770,5333,3019,1433,702,340,140,71,22,13,5,2,1,0,0,0,0,0
91050,21943,6658,5376,2973,1508,711,339,141,59,25,6,1,2,0,1,0,0,0,0
91060,21889,6815,5319,2922,1455,786,300,146,73,25,5,4,3,1,0,0,0,0,0
91070,21981,6655,5379,2967,1415,740,344,157,64,26,9,4,0,2,0,0,0,0,0
91080,21936,6690,5356,2984,1481,725,325,149,59,19,11,4,3,0,1,0,0,0,0
91090,21908,6723,5445,2859,1483,731,345,160,53,19,10,4,2,1,0,0,0,0,0
91100,21957,6739,5298,2954,1477,715,349,141,70,21,17,3,0,0,1,0,1,0,0
91110,21956,6698,5355,2910,1529,715,322,157,56,29,7,6,2,0,1,0,0,0,0
91120,21810,6895,5294,2990,1464,711,343,129,68,25,9,3,1,0,1,0,0,0,0
91130,21883,6790,5344,2919,1539,673,344,144,70,24,8,4,0,0,0,1,0,0,0
91140,21803,6826,5415,2913,1531,664,360,151,48,21,9,1,0,1,0,0,0,0,0
91150,21822,6804,5394,2973,1488,686,337,142,61,24,7,2,2,0,1,0,0,0,0
91160,21928,6629,5524,2897,1483,670,357,158,56,29,3,6,2,0,0,0,1,0,0
91170,21926,6642,5437,2976,1490,715,318,145,45,23,17,6,2,0,1,0,0,0,0
91180,21878,6787,5386,2876,1503,745,329,140,53,28,10,7,1,0,0,0,0,0,0
91190,21845,6841,5354,2900,1498,709,363,144,52,25,8,1,1,1,1,0,0,0,0
91200,21888,6636,5501,3002,1455,690,325,145,68,21,6,1,5,0,0,0,0,0,0
91210,21839,6763,5426,2951,1515,706,296,133,70,27,13,3,1,0,0,0,0,0,0
91220,21896,6819,5312,2919,1493,703,334,153,72,27,7,5,2,1,0,0,0,0,0
91230,21910,6769,5316,2924,1576,660,333,146,57,35,12,5,0,0,0,0,0,0,0
91240,21836,6748,5465,2920,1502,704,338,141,53,27,6,1,2,0,0,0,0,0,0
91250,21926,6700,5385,2958,1458,741,328,149,51,30,14,3,0,0,0,0,0,0,0
91260,21828,6768,5493,2874,1519,715,291,143,69,23,13,5,1,1,0,0,0,0,0
91270,21907,6754,5355,2989,1422,709,338,160,66,29,12,2,0,0,0,0,0,0,0
91280,21918,6678,5379,3023,1480,698,321,135,71,20,13,5,2,0,0,0,0,0,0
91290,21939,6782,5239,2950,1518,740,327,140,70,27,8,1,1,1,0,0,0,0,0
91300,21821,6776,5439,2988,1438,695,350,147,52,26,5,5,0,0,1,0,0,0,0
91310,21795,6823,5481,2876,1484,711,332,144,59,24,7,5,1,0,1,0,0,0,0
91320,21889,6719,5459,2905,1483,699,325,153,80,16,10,2,2,1,0,0,0,0,0
91330,21856,6843,5375,2848,1547,695,319,152,58,22,15,6,4,3,0,0,0,0,0
91340,21915,6676,5476,2932,1429,692,379,137,67,31,5,3,1,0,0,0,0,0,0
91350,21886,6734,5440,2907,1471,731,320,150,65,20,14,2,2,1,0,0,0,0,0
91360,21915,6743,5371,2961,1434,703,363,147,60,31,10,2,3,0,0,0,0,0,0
91370,21867,6785,5361,2944,1501,734,308,143,54,21,16,8,1,0,0,0,0,0,0
91380,21939,6757,5332,2902,1487,727,330,156,70,33,7,2,1,0,0,0,0,0,0
91390,21933,6698,5374,2919,1517,718,342,156,50,26,6,4,0,0,0,0,0,0,0
91400,21892,6719,5391,2960,1536,687,287,160,73,27,8,2,1,0,0,0,0,0,0
91410,21922,6752,5302,2960,1507,733,314,156,61,16,15,4,1,0,0,0,0,0,0
91420,21828,6777,5462,2954,1420,716,341,146,53,34,10,2,0,0,0,0,0,0,0
91430,21904,6750,5321,2976,1493,747,326,127,51,26,14,7,1,0,0,0,0,0,0
91440,21967,6661,5324,3035,1453,726,330,136,73,22,8,5,1,2,0,0,0,0,0
91450,21899,6719,5456,2878,1481,736,316,155,59,26,11,7,0,0,0,0,0,0,0
91460,21920,6788,5347,2912,1438,726,343,147,69,35,13,3,0,2,0,0,0,0,0
91470,21989,6698,5289,2911,1539,734,329,162,47,32,10,1,1,1,0,0,0,0,0
91480,21925,6687,5455,2904,1463,693,348,167,70,15,11,5,0,0,0,0,0,0,0
91490,21980,6676,5342,2951,1485,702,358,140,55,38,10,4,0,2,0,0,0,0,0
91500,21844,6764,5466,2930,1416,729,335,169,65,18,5,1,1,0,0,0,0,0,0
91510,21873,6788,5343,2945,1496,743,304,154,59,22,13,3,0,0,0,0,0,0,0
91520,21886,6773,5383,2916,1475,752,293,148,77,23,10,5,2,0,0,0,0,0,0
91530,21904,6656,5526,2861,1475,752,345,128,58,24,9,4,1,0,0,0,0,0,0
91540,21882,6729,5444,2895,1506,714,340,133,51,32,11,3,2,1,0,0,0,0,0
91550,21770,6877,5413,2952,1445,712,325,154,56,26,11,1,0,1,0,0,0,0,0
91560,21838,6831,5403,2843,1532,719,332,139,78,20,6,0,1,1,0,0,0,0,0
91570,21830,6818,5381,2927,1498,735,307,151,65,20,9,0,1,0,1,0,0,0,0
91580,21882,6714,5392,3032,1452,697,337,132,58,30,13,2,2,0,0,0,0,0,0
91590,21939,6748,5361,2865,1491,743,341,150,66,23,10,5,0,1,0,0,0,0,0
91600,21897,6787,5310,2994,1447,695,360,148,72,19,8,5,0,1,0,0,0,0,0
91610,21838,6828,5438,2853,1488,708,334,137,68,33,15,2,1,0,0,0,0,0,0
91620,21924,6706,5409,2961,1437,689,355,146,80,18,12,3,3,0,0,0,0,0,0
91630,21898,6782,5331,2979,1457,696,332,161,56,32,13,3,3,0,0,0,0,0,0
91640,21885,6790,5385,2895,1505,688,325,150,69,31,14,5,1,0,0,0,0,0,0
91650,21890,6758,5416,2908,1430,762,327,142,63,36,8,1,2,0,0,0,0,0,0
91660,21797,6817,5438,2929,1472,744,319,129,63,21,10,3,1,0,0,0,0,0,0
91670,21802,6838,5428,2967,1413,711,335,142,61,26,14,1,2,2,1,0,0,0,0
91680,21873,6745,5387,2941,1549,687,331,132,54,25,10,6,2,1,0,0,0,0,0
91690,21916,6709,5418,2945,1445,718,326,159,64,30,7,2,2,2,0,0,0,0,0
91700,21802,6881,5352,2989,1445,676,338,145,66,36,8,4,1,0,0,0,0,0,0
91710,21746,6882,5420,2995,1482,636,330,146,62,22,14,5,2,1,0,0,0,0,0
91720,21865,6779,5427,2904,1480,694,332,146,74,24,12,6,0,0,0,0,0,0,0
91730,21859,6748,5439,2929,1489,706,332,132,69,28,8,4,0,0,0,0,0,0,0
91740,21983,6660,5369,2938,1465,731,350,137,65,26,8,9,2,0,0,0,0,0,0
91750,21837,6778,5451,2908,1504,726,272,150,68,31,12,4,2,0,0,0,0,0,0
91760,21809,6848,5430,2834,1549,705,334,129,64,26,9,4,1,1,0,0,0,0,0
91770,21835,6807,5413,2951,1439,711,321,161,69,23,10,2,1,0,0,0,0,0,0
91780,21774,6942,5348,2908,1467,719,334,149,65,25,8,3,0,1,0,0,0,0,0
91790,21875,6734,5403,2979,1490,673,334,156,65,21,8,4,1,0,0,0,0,0,0
91800,21824,6851,5360,2922,1524,701,292,153,77,25,13,1,0,0,0,0,0,0,0
91810,21868,6708,5484,2913,1497,695,333,145,64,25,8,2,0,1,0,0,0,0,0
91820,21930,6617,5459,2973,1501,703,328,118,76,21,12,3,1,0,1,0,0,0,0
91830,21900,6723,5354,2993,1495,715,327,129,72,22,8,3,1,0,1,0,0,0,0
91840,21971,6726,5339,2897,1472,722,331,175,65,34,9,1,1,0,0,0,0,0,0
91850,21869,6717,5393,2985,1523,725,296,145,52,27,7,1,2,1,0,0,0,0,0
91860,21994,6562,5410,3014,1501,664,351,159,41,29,12,5,1,0,0,0,0,0,0
91870,21911,6678,5472,2887,1508,708,342,134,57,30,10,3,2,0,0,1,0,0,0
91880,21770,6806,5471,2945,1513,702,303,138,59,24,8,3,0,1,0,0,0,0,0
91890,21803,6739,5523,2951,1505,653,334,128,66,26,9,4,2,0,0,0,0,0,0
91900,21825,6744,5514,2972,1388,690,371,143,59,27,5,2,2,0,0,1,0,0,0
91910,21858,6751,5413,2955,1492,710,318,153,53,26,10,2,2,0,0,0,0,0,0
91920,21904,6729,5351,3000,1474,700,330,156,58,33,5,3,0,0,0,0,0,0,0
91930,21854,6739,5469,2919,1500,685,326,135,78,27,8,2,0,0,1,0,0,0,0
91940,21944,6668,5390,3001,1442,704,334,149,69,24,10,7,1,0,0,0,0,0,0
91950,21914,6789,5377,2821,1539,704,325,156,75,27,7,7,0,0,1,1,0,0,0
91960,21856,6801,5356,2992,1424,728,343,144,59,27,8,3,2,0,0,0,0,0,0
91970,21967,6644,5425,2925,1465,735,324,150,58,32,11,3,3,0,1,0,0,0,0
91980,21828,6792,5444,2907,1477,706,359,141,55,23,5,6,0,0,0,0,0,0,0
91990,21885,6702,5528,2892,1430,697,321,182,71,20,10,4,1,0,0,0,0,0,0
92000,21876,6714,5483,2920,1466,694,336,142,68,28,14,1,1,0,0,0,0,0,0
92010,21820,6811,5432,2966,1418,700,341,153,59,27,12,2,2,0,0,0,0,0,0
92020,21815,6797,5465,2944,1412,741,320,151,57,23,10,5,3,0,0,0,0,0,0
92030,21934,6674,5453,2898,1490,700,336,146,66,29,8,7,1,1,0,0,0,0,0
92040,21911,6705,5446,2910,1435,748,346,145,54,25,13,3,1,1,0,0,0,0,0
92050,21891,6779,5327,2952,1521,704,318,144,60,30,9,4,3,0,1,0,0,0,0
92060,21889,6795,5372,2868,1519,706,333,159,62,24,7,7,2,0,0,0,0,0,0
92070,21949,6608,5443,2968,1528,671,320,145,73,25,9,4,0,0,0,0,0,0,0
92080,21892,6764,5349,2914,1541,745,299,139,52,24,16,6,1,1,0,0,0,0,0
92090,21849,6712,5498,2962,1455,695,322,146,66,18,12,6,2,0,0,0,0,0,0
92100,21914,6693,5406,2987,1477,659,328,171,75,24,6,3,0,0,0,0,0,0,0
92110,21916,6609,5514,2939,1476,699,373,132,53,20,8,4,0,0,0,0,0,0,0
92120,21824,6794,5432,2914,1515,687,347,136,54,27,7,4,1,1,0,0,0,0,0
92130,21842,6691,5490,3004,1459,705,317,135,63,23,13,1,0,0,0,0,0,0,0
92140,21869,6690,5522,2902,1464,732,326,142,54,26,8,6,1,1,0,0,0,0,0
92150,21861,6751,5390,3010,1424,757,313,140,59,20,10,7,0,0,1,0,0,0,0
92160,21909,6713,5406,2988,1423,702,334,152,79,23,9,5,0,0,0,0,0,0,0
92170,21847,6774,5400,2965,1435,771,321,132,61,31,5,0,1,0,0,0,0,0,0
92180,21907,6658,5498,2890,1484,756,311,127,76,25,7,3,1,0,0,0,0,0,0
92190,21767,6758,5584,2905,1493,675,319,142,71,17,8,3,0,1,0,0,0,0,0
92200,21781,6821,5435,2970,1479,690,337,136,64,15,11,3,1,0,0,0,0,0,0
92210,21843,6780,5343,3032,1461,729,339,121,63,21,6,3,1,1,0,0,0,0,0
92220,21807,6795,5475,2943,1455,677,321,167,74,21,3,3,1,1,0,0,0,0,0
92230,21948,6622,5432,2963,1498,733,284,152,69,32,7,3,0,0,0,0,0,0,0
92240,21880,6707,5482,2874,1501,716,360,132,58,19,8,5,1,0,0,0,0,0,0
92250,21862,6756,5402,2900,1549,739,307,132,60,24,4,7,0,1,0,0,0,0,0
92260,21887,6718,5491,2899,1427,717,347,152,60,28,12,5,0,0,0,0,0,0,0
92270,21907,6702,5415,2935,1517,682,334,143,72,15,19,2,0,0,0,0,0,0,0
92280,21915,6725,5376,2927,1452,797,328,122,63,22,10,4,2,0,0,0,0,0,0
92290,21882,6769,5392,2942,1484,672,324,163,75,27,6,5,1,1,0,0,0,0,0
92300,21935,6801,5281,2924,1512,683,310,167,78,34,14,3,0,1,0,0,0,0,0
92310,21958,6697,5314,3013,1468,688,344,147,75,21,14,3,1,0,0,0,0,0,0
92320,21917,6690,5395,2939,1528,708,331,132,68,19,10,4,1,1,0,0,0,0,0
92330,21916,6731,5337,2952,1512,732,328,137,57,23,15,2,1,0,0,0,0,0,0
92340,21982,6574,5411,2964,1511,747,339,127,52,26,8,1,1,0,0,0,0,0,0
92350,21922,6728,5375,2918,1496,713,332,152,71,25,9,1,1,0,0,0,0,0,0
92360,22004,6595,5424,2897,1515,724,324,155,70,20,8,5,1,1,0,0,0,0,0
92370,21900,6702,5456,2877,1524,709,318,151,72,27,4,3,0,0,0,0,0,0,0
92380,21908,6748,5392,2957,1405,727,342,155,61,28,12,8,0,0,0,0,0,0,0
92390,21898,6606,5546,2914,1518,697,355,113,53,31,10,2,0,0,0,0,0,0,0
92400,21822,6752,5441,2977,1500,708,318,133,57,18,9,6,1,1,0,0,0,0,0
92410,21889,6652,5530,2894,1489,728,314,150,69,16,10,1,1,0,0,0,0,0,0
92420,21847,6833,5444,2842,1469,687,342,159,80,28,10,0,1,0,0,0,1,0,0
92430,21877,6750,5398,2907,1517,720,346,137,61,20,6,3,1,0,0,0,0,0,0
92440,21943,6705,5368,2973,1442,696,359,151,63,24,11,3,4,1,0,0,0,0,0
92450,21863,6656,5535,2971,1446,711,332,131,54,24,13,6,1,0,0,0,0,0,0
92460,21843,6788,5401,2937,1482,724,321,155,61,21,6,3,0,1,0,0,0,0,0
92470,21852,6814,5372,2932,1450,751,335,137,62,23,6,6,3,0,0,0,0,0,0
92480,21883,6746,5367,2979,1486,713,340,123,60,29,13,3,1,0,0,0,0,0,0
92490,21835,6778,5453,2906,1471,739,331,137,49,27,8,6,3,0,0,0,0,0,0
92500,21781,6803,5488,2881,1560,678,314,149,60,14,10,2,3,0,0,0,0,0,0
92510,21893,6730,5368,2955,1532,689,341,141,59,19,14,1,1,0,0,0,0,0,0
92520,21853,6830,5336,2914,1524,715,319,153,62,29,3,4,1,0,0,0,0,0,0
92530,21903,6750,5337,3005,1434,744,326,137,57,33,11,2,4,0,0,0,0,0,0
92540,21815,6809,5463,2881,1446,748,352,148,53,17,7,2,2,0,0,0,0,0,0
92550,21876,6746,5441,2878,1531,703,312,149,64,25,12,3,2,1,0,0,0,0,0
92560,21834,6811,5392,2891,1505,776,308,142,45,25,9,4,0,0,1,0,0,0,0
92570,21943,6575,5535,2918,1509,705,305,139,67,34,8,3,1,1,0,0,0,0,0
92580,21964,6668,5380,2944,1472,716,354,139,66,19,14,5,2,0,0,0,0,0,0
92590,21934,6744,5383,2893,1462,718,335,158,71,30,8,3,3,1,0,0,0,0,0
92600,21923,6752,5320,2998,1450,699,334,144,78,27,15,3,0,0,0,0,0,0,0
92610,21898,6701,5480,2878,1483,738,312,144,65,24,12,6,2,0,0,0,0,0,0
92620,21898,6709,5464,2894,1495,701,327,141,71,21,17,3,1,0,0,0,0,0,1
92630,21904,6710,5429,2928,1469,721,332,136,75,29,6,3,1,0,0,0,0,0,0
92640,21873,6752,5456,2914,1438,703,335,167,74,19,6,5,0,1,0,0,0,0,0
92650,21912,6745,5347,2983,1462,695,358,126,62,31,16,5,1,0,0,0,0,0,0
92660,21947,6699,5377,2954,1459,707,337,148,62,36,11,3,3,0,0,0,0,0,0
92670,21879,6750,5426,2896,1480,745,323,143,61,25,10,4,1,0,0,0,0,0,0
92680,21946,6670,5440,2882,1511,688,349,153,57,35,8,2,1,1,0,0,0,0,0
92690,21961,6637,5410,2964,1479,707,320,161,61,29,9,4,0,1,0,0,0,0,0
92700,21907,6663,5476,2959,1453,705,334,141,58,26,11,6,3,1,0,0,0,0,0
92710,21878,6755,5467,2841,1488,746,314,145,59,31,13,4,1,1,0,0,0,0,0
92720,21803,6799,5461,2983,1432,689,308,166,57,25,13,5,2,0,0,0,0,0,0
92730,21845,6755,5467,2927,1470,707,322,147,62,23,11,2,4,0,1,0,0,0,0
92740,21832,6778,5392,2984,1478,698,361,144,50,12,9,5,0,0,0,0,0,0,0
92750,21810,6759,5528,2918,1452,704,331,135,63,27,11,3,1,1,0,0,0,0,0
92760,21799,6818,5469,2896,1481,706,336,137,61,26,8,5,0,1,0,0,0,0,0
92770,21809,6801,5451,2967,1431,693,352,132,72,22,7,3,2,1,0,0,0,0,0
92780,21924,6689,5394,2959,1493,710,320,151,64,22,11,4,1,0,1,0,0,0,0
92790,21905,6710,5433,2910,1480,723,348,134,57,22,12,7,1,1,0,0,0,0,0
92800,21827,6792,5398,3030,1407,718,314,152,65,27,9,2,2,0,0,0,0,0,0
92810,21847,6789,5404,2929,1488,719,323,138,67,25,9,3,2,0,0,0,0,0,0
92820,21868,6736,5444,2944,1496,655,343,147,70,26,10,1,3,0,0,0,0,0,0
92830,21894,6700,5436,2948,1479,715,325,149,55,27,10,3,1,0,0,1,0,0,0
92840,22018,6606,5333,2922,1551,761,305,147,71,22,6,1,0,0,0,0,0,0,0
92850,21903,6683,5474,2915,1471,717,341,133,59,26,17,3,1,0,0,0,0,0,0
92860,21845,6795,5395,2910,1501,730,338,128,70,23,6,1,1,0,0,0,0,0,0
92870,21975,6659,5407,2888,1494,743,296,165,81,24,4,5,1,1,0,0,0,0,0
92880,21872,6713,5455,2956,1459,730,314,135,62,34,10,2,0,1,0,0,0,0,0
92890,21917,6676,5399,3002,1482,691,321,151,64,27,7,2,3,0,1,0,0,0,0
92900,21907,6698,5421,2924,1511,692,359,137,54,25,8,7,0,0,0,0,0,0,0
92910,21936,6692,5430,2943,1439,675,345,166,73,29,11,4,0,0,0,0,0,0,0
92920,21954,6682,5330,3003,1477,733,309,147,57,37,10,2,1,1,0,0,0,0,0
92930,21894,6728,5428,2915,1489,710,324,142,71,27,9,4,1,1,0,0,0,0,0
92940,21874,6767,5431,2844,1503,749,339,148,61,13,8,3,2,1,0,0,0,0,0
92950,21953,6640,5388,2962,1504,730,330,142,62,21,7,2,2,0,0,0,0,0,0
92960,21932,6703,5324,3049,1449,701,326,155,64,17,16,6,1,0,0,0,0,0,0
92970,21896,6764,5328,2989,1480,699,337,149,57,26,13,4,1,0,0,0,0,0,0
92980,21891,6696,5461,2900,1527,707,321,141,53,25,15,3,2,1,0,0,0,0,0
92990,21890,6792,5394,2881,1448,747,321,164,59,30,11,5,1,0,0,0,0,0,0
93000,21945,6766,5321,2887,1520,702,315,183,58,25,14,3,3,0,0,1,0,0,0
93010,21913,6732,5376,2936,1499,709,326,138,63,34,11,4,2,0,0,0,0,0,0
93020,21944,6712,5388,2951,1424,709,324,176,77,20,10,7,1,0,0,0,0,0,0
93030,22006,6638,5361,2961,1482,681,327,168,69,31,15,2,0,2,0,0,0,0,0
93040,21920,6729,5416,2872,1510,710,313,165,55,34,15,2,1,1,0,0,0,0,0
93050,21870,6669,5504,2964,1474,690,326,151,60,21,9,4,1,0,0,0,0,0,0
93060,21883,6673,5444,3003,1474,719,307,144,58,21,11,4,1,1,0,0,0,0,0
93070,21978,6589,5459,2935,1504,708,304,154,70,23,8,6,5,0,0,0,0,0,0
93080,21897,6737,5417,2898,1508,704,313,161,69,26,10,1,2,0,0,0,0,0,0
93090,21810,6829,5435,2942,1456,671,331,162,68,24,8,5,2,0,0,0,0,0,0
93100,21845,6828,5375,2918,1474,715,333,161,57,25,6,3,1,1,0,0,1,0,0
93110,21973,6682,5368,2881,1554,670,343,173,60,29,4,6,0,0,0,0,0,0,0
93120,21894,6743,5408,2915,1463,744,345,124,68,18,12,6,2,1,0,0,0,0,0
93130,21900,6752,5354,2988,1458,679,350,157,67,26,9,3,0,0,0,0,0,0,0
93140,22016,6614,5378,2970,1406,759,330,160,68,28,10,1,2,1,0,0,0,0,0
93150,21928,6742,5399,2842,1536,698,318,170,67,27,12,2,2,0,0,0,0,0,0
93160,21906,6709,5396,2961,1490,697,337,143,67,26,5,2,3,1,0,0,0,0,0
93170,21914,6791,5319,2924,1469,721,345,153,65,28,9,3,1,1,0,0,0,0,0
93180,21917,6702,5424,2866,1541,726,316,156,67,15,5,4,4,0,0,0,0,0,0
93190,21762,6841,5490,2914,1492,677,318,140,63,32,10,2,1,1,0,0,0,0,0
93200,21860,6768,5420,2953,1480,664,323,160,74,27,11,3,0,0,0,0,0,0,0
93210,21817,6749,5548,2835,1549,657,346,140,71,23,7,1,0,0,0,0,0,0,0
93220,21930,6622,5478,2967,1486,659,342,151,68,30,8,2,0,0,0,0,0,0,0
93230,21863,6753,5432,2929,1488,711,317,147,62,19,14,5,0,3,0,0,0,0,0
93240,21943,6653,5427,2977,1437,694,345,167,66,23,8,3,0,0,0,0,0,0,0
93250,21910,6735,5376,2969,1438,724,334,151,64,26,10,3,2,1,0,0,0,0,0
93260,21988,6633,5392,2910,1528,723,306,145,76,21,12,7,2,0,0,0,0,0,0
93270,21977,6640,5384,2964,1474,722,323,149,63,29,11,5,1,0,1,0,0,0,0
93280,21932,6661,5503,2891,1444,703,343,149,67,30,15,5,0,0,0,0,0,0,0
93290,21851,6748,5480,2912,1494,682,329,124,72,33,8,6,2,1,0,1,0,0,0
93300,21790,6872,5434,2895,1482,676,318,161,76,27,8,4,0,0,0,0,0,0,0
93310,21897,6760,5367,2929,1530,672,329,139,79,21,9,8,3,0,0,0,0,0,0
93320,21960,6617,5442,2962,1482,687,352,130,61,26,18,4,1,1,0,0,0,0,0
93330,21835,6775,5476,2937,1438,679,348,145,61,33,9,5,1,1,0,0,0,0,0
93340,21828,6778,5455,2952,1454,702,327,131,73,29,8,4,1,1,0,0,0,0,0
93350,21747,6937,5444,2835,1506,705,304,160,57,30,10,4,3,0,1,0,0,0,0
93360,21827,6809,5446,2913,1446,708,340,145,73,24,10,1,0,1,0,0,0,0,0
93370,21846,6766,5465,2898,1485,721,296,164,64,22,9,4,1,1,0,1,0,0,0
93380,21865,6752,5437,2909,1493,705,330,162,52,24,7,7,0,0,0,0,0,0,0
93390,21848,6802,5385,2957,1455,702,331,164,70,18,8,2,1,0,0,0,0,0,0
93400,21907,6764,5331,2945,1536,705,292,136,67,37,15,7,0,1,0,0,0,0,0
93410,21820,6823,5483,2857,1466,685,338,158,75,24,11,2,1,0,0,0,0,0,0
93420,21883,6696,5436,2965,1481,707,329,156,68,14,4,3,1,0,0,0,0,0,0
93430,21899,6733,5365,2958,1530,700,314,131,63,35,6,6,2,0,0,0,1,0,0
93440,21807,6811,5447,2938,1457,731,313,129,64,30,7,3,3,3,0,0,0,0,0
93450,21786,6853,5416,2947,1470,710,310,142,72,21,9,6,1,0,0,0,0,0,0
93460,21862,6757,5449,2878,1501,705,351,148,60,21,8,2,1,0,0,0,0,0,0
93470,21953,6697,5356,2910,1542,708,324,142,64,29,13,5,0,0,0,0,0,0,0
93480,21902,6774,5369,2921,1450,733,326,161,62,31,11,1,2,0,0,0,0,0,0
93490,21918,6755,5351,2948,1494,677,317,151,86,32,10,2,2,0,0,0,0,0,0
93500,21944,6664,5440,2891,1490,727,353,130,56,33,11,1,2,1,0,0,0,0,0
93510,21963,6694,5301,2986,1483,743,326,150,61,19,13,1,3,0,0,0,0,0,0
93520,21863,6737,5485,2897,1480,697,331,143,67,23,13,4,3,0,0,0,0,0,0
93530,21958,6674,5397,2921,1500,698,332,144,72,31,12,2,1,1,0,0,0,0,0
93540,21938,6652,5447,2912,1478,715,360,156,57,18,6,4,0,0,0,0,0,0,0
93550,21894,6734,5335,2992,1530,713,297,142,72,19,12,2,0,1,0,0,0,0,0
93560,21845,6776,5515,2862,1449,707,320,145,69,28,20,4,2,1,0,0,0,0,0
93570,21942,6670,5398,2950,1465,725,366,142,41,26,12,3,2,1,0,0,0,0,0
93580,21927,6746,5372,2903,1526,664,320,154,80,35,11,3,2,0,0,0,0,0,0
93590,21954,6644,5410,2928,1519,719,321,148,58,30,8,1,2,1,0,0,0,0,0
93600,21980,6684,5370,2874,1523,703,355,147,59,28,14,5,1,0,0,0,0,0,0
93610,21841,6739,5532,2948,1404,681,319,155,72,28,16,8,0,0,0,0,0,0,0
93620,21952,6723,5346,2912,1515,675,346,171,63,27,8,3,2,0,0,0,0,0,0
93630,21937,6700,5377,2943,1481,698,361,143,65,24,11,3,0,0,0,0,0,0,0
93640,21931,6684,5392,2894,1554,726,341,130,53,18,16,3,1,0,0,0,0,0,0
93650,21876,6697,5469,2910,1505,747,292,150,66,23,4,2,2,0,0,0,0,0,0
