iteration,0,1,2,3,4,5,6,7,8,9,10
47170,159731,140535,136998,9960,843,53,12,2,0,0,0
47180,159726,140533,137015,9966,810,71,13,0,0,0,0
47190,159722,140550,136977,9992,821,62,10,0,0,0,0
47200,159735,140533,136962,10017,817,62,8,0,0,0,0
47210,159742,140465,137093,9939,818,68,9,0,0,0,0
47220,159713,140560,137027,9908,845,70,11,0,0,0,0
47230,159726,140537,137009,9954,833,65,10,0,0,0,0
47240,159761,140511,136958,9996,834,61,13,0,0,0,0
47250,159789,140447,137001,9997,816,75,8,1,0,0,0
47260,159783,140478,136969,10000,817,74,11,2,0,0,0
47270,159727,140559,136976,9959,829,76,7,0,1,0,0
47280,159709,140546,137053,9912,837,66,9,2,0,0,0
47290,159741,140538,136958,9998,820,69,9,1,0,0,0
47300,159714,140583,136967,9953,836,72,9,0,0,0,0
47310,159696,140636,136900,10003,818,70,10,1,0,0,0
47320,159681,140619,136994,9930,825,74,10,1,0,0,0
47330,159709,140595,136969,9936,843,72,9,1,0,0,0
47340,159693,140628,136960,9923,844,76,9,1,0,0,0
47350,159654,140628,137055,9889,823,75,8,2,0,0,0
47360,159644,140686,136992,9887,837,77,7,4,0,0,0
47370,159654,140621,137079,9861,835,74,8,2,0,0,0
47380,159655,140640,137029,9899,828,73,8,2,0,0,0
47390,159710,140539,137071,9903,826,72,11,2,0,0,0
47400,159677,140621,137016,9895,842,72,9,2,0,0,0
47410,159737,140492,137061,9946,824,60,12,2,0,0,0
47420,159794,140432,137009,9999,826,62,11,1,0,0,0
47430,159808,140396,137059,9950,847,62,12,0,0,0,0
47440,159838,140392,136939,10078,815,62,10,0,0,0,0
47450,159784,140452,136998,10003,822,64,9,1,1,0,0
47460,159842,140361,137013,10013,831,62,10,2,0,0,0
47470,159791,140422,137046,9973,826,62,11,3,0,0,0
47480,159830,140371,137023,10017,813,68,10,2,0,0,0
47490,159796,140441,136971,10034,826,54,9,3,0,0,0
47500,159847,140313,137071,10026,799,65,11,2,0,0,0
47510,159795,140428,137006,10008,825,64,6,2,0,0,0
47520,159823,140416,136939,10068,815,65,6,1,1,0,0
47530,159840,140374,136989,10025,833,65,6,2,0,0,0
47540,159847,140358,137008,10014,832,64,7,4,0,0,0
47550,159830,140375,137006,10033,817,62,7,4,0,0,0
47560,159855,140281,137138,9951,833,66,8,2,0,0,0
47570,159836,140287,137171,9948,812,69,9,2,0,0,0
47580,159844,140277,137152,9977,812,60,10,2,0,0,0
47590,159809,140351,137147,9918,827,67,13,2,0,0,0
47600,159763,140473,137046,9939,830,68,13,2,0,0,0
47610,159714,140567,136975,9984,819,63,10,2,0,0,0
47620,159725,140571,136938,10005,817,66,10,2,0,0,0
47630,159702,140614,136904,10027,817,59,9,2,0,0,0
47640,159630,140675,137001,9945,806,65,11,1,0,0,0
47650,159656,140584,137092,9930,797,64,9,2,0,0,0
47660,159613,140665,137050,9943,786,68,7,2,0,0,0
47670,159632,140662,137015,9941,810,66,7,1,0,0,0
47680,159657,140588,137073,9942,804,62,8,0,0,0,0
47690,159651,140645,136982,9980,804,64,7,1,0,0,0
47700,159673,140596,137011,9980,805,59,9,1,0,0,0
47710,159647,140659,136962,9996,798,63,7,2,0,0,0
47720,159656,140649,136979,9953,828,60,7,2,0,0,0
47730,159676,140611,136988,9965,828,58,6,2,0,0,0
47740,159710,140592,136926,10017,816,65,6,2,0,0,0
47750,159812,140425,136966,10027,833,64,5,2,0,0,0
47760,159780,140432,137033,9993,830,61,3,2,0,0,0
47770,159708,140586,136932,10025,815,60,7,1,0,0,0
47780,159736,140572,136896,10022,842,61,4,1,0,0,0
47790,159694,140666,136845,10017,840,67,4,0,1,0,0
47800,159723,140617,136865,10004,857,63,4,0,1,0,0
47810,159740,140580,136890,10004,845,69,5,1,0,0,0
47820,159709,140627,136873,10010,851,59,3,2,0,0,0
47830,159651,140686,136926,9960,848,55,7,1,0,0,0
47840,159695,140628,136919,9977,849,58,5,3,0,0,0
47850,159684,140620,136980,9923,859,60,7,1,0,0,0
47860,159641,140701,136908,9985,839,54,6,0,0,0,0
47870,159673,140638,136951,9975,826,62,8,1,0,0,0
47880,159710,140550,137025,9940,839,62,8,0,0,0,0
47890,159653,140611,137058,9915,830,60,7,0,0,0,0
47900,159657,140642,136987,9953,828,55,12,0,0,0,0
47910,159664,140663,136918,10002,817,59,11,0,0,0,0
47920,159635,140702,136936,9981,795,73,12,0,0,0,0
47930,159634,140726,136895,9979,828,63,9,0,0,0,0
47940,159631,140736,136881,9995,817,61,13,0,0,0,0
47950,159655,140657,136972,9950,824,69,7,0,0,0,0
47960,159667,140690,136866,10022,810,69,9,1,0,0,0
47970,159636,140686,136952,9973,818,61,8,0,0,0,0
47980,159658,140738,136806,10025,834,65,8,0,0,0,0
47990,159703,140629,136905,9985,829,74,9,0,0,0,0
48000,159721,140636,136826,10045,829,67,10,0,0,0,0
48010,159702,140630,136901,9991,829,73,8,0,0,0,0
48020,159658,140765,136773,10016,844,70,7,1,0,0,0
48030,159675,140722,136815,9999,843,68,11,1,0,0,0
48040,159659,140749,136827,9954,865,72,7,1,0,0,0
48050,159690,140601,137001,9924,841,69,6,2,0,0,0
48060,159658,140634,137019,9915,834,64,9,1,0,0,0
48070,159650,140664,136984,9935,819,72,9,1,0,0,0
48080,159642,140702,136934,9967,800,73,14,2,0,0,0
48090,159606,140746,136961,9919,816,72,13,1,0,0,0
48100,159605,140740,136984,9891,830,72,11,1,0,0,0
48110,159627,140700,136991,9898,842,67,8,1,0,0,0
48120,159686,140647,136906,9994,820,74,6,1,0,0,0
48130,159678,140649,136919,9993,817,69,8,1,0,0,0
48140,159701,140624,136910,9997,826,63,11,2,0,0,0
48150,159667,140662,136945,9944,840,67,8,1,0,0,0
48160,159704,140557,137072,9869,848,72,10,2,0,0,0
48170,159707,140623,136914,9958,860,64,7,1,0,0,0
48180,159697,140560,137071,9886,835,77,7,1,0,0,0
48190,159698,140603,136983,9927,842,72,7,2,0,0,0
48200,159707,140617,136942,9923,870,66,9,0,0,0,0
48210,159680,140637,136958,9943,835,75,5,1,0,0,0
48220,159678,140685,136915,9902,867,78,8,1,0,0,0
48230,159651,140694,136946,9914,846,76,7,0,0,0,0
48240,159671,140634,137014,9872,865,73,4,1,0,0,0
48250,159739,140537,136997,9934,845,74,6,1,1,0,0
48260,159753,140488,137038,9938,839,70,6,2,0,0,0
48270,159742,140496,137053,9922,847,67,6,1,0,0,0
48280,159766,140412,137120,9937,833,58,7,1,0,0,0
48290,159744,140484,137048,9963,817,72,5,1,0,0,0
48300,159743,140458,137101,9937,819,70,5,1,0,0,0
48310,159746,140468,137100,9911,822,78,8,1,0,0,0
48320,159686,140551,137105,9885,826,72,9,0,0,0,0
48330,159717,140506,137093,9919,818,73,8,0,0,0,0
48340,159711,140513,137122,9872,829,78,8,1,0,0,0
48350,159684,140513,137190,9842,818,79,8,0,0,0,0
48360,159651,140620,137075,9873,838,69,8,0,0,0,0
48370,159628,140602,137158,9854,813,73,5,1,0,0,0
48380,159664,140592,137100,9870,821,77,8,1,1,0,0
48390,159661,140572,137124,9886,810,73,7,0,0,1,0
48400,159701,140480,137200,9851,816,80,5,1,0,0,0
48410,159693,140558,137076,9898,825,75,8,1,0,0,0
48420,159683,140573,137096,9853,845,75,8,1,0,0,0
48430,159696,140553,137086,9876,841,76,5,1,0,0,0
48440,159731,140546,137009,9923,832,85,8,0,0,0,0
48450,159675,140573,137107,9866,823,83,7,0,0,0,0
48460,159707,140522,137134,9837,848,76,9,1,0,0,0
48470,159748,140480,137079,9900,844,78,5,0,0,0,0
48480,159722,140523,137069,9899,839,73,8,1,0,0,0
48490,159661,140566,137180,9782,868,72,5,0,0,0,0
48500,159684,140558,137134,9814,862,74,8,0,0,0,0
48510,159702,140490,137191,9835,832,75,9,0,0,0,0
48520,159634,140576,137199,9828,817,72,8,0,0,0,0
48530,159633,140588,137196,9799,841,69,8,0,0,0,0
48540,159669,140541,137191,9816,831,77,9,0,0,0,0
48550,159666,140536,137200,9817,834,75,6,0,0,0,0
48560,159682,140534,137147,9869,819,75,8,0,0,0,0
48570,159659,140536,137212,9817,834,69,7,0,0,0,0
48580,159701,140458,137245,9817,838,67,8,0,0,0,0
48590,159681,140511,137199,9839,824,69,10,1,0,0,0
48600,159734,140417,137201,9892,820,61,9,0,0,0,0
48610,159696,140501,137156,9887,821,62,11,0,0,0,0
48620,159719,140481,137138,9891,832,62,11,0,0,0,0
48630,159686,140553,137096,9883,848,60,8,0,0,0,0
48640,159660,140598,137070,9918,811,65,11,1,0,0,0
48650,159633,140626,137128,9822,851,63,10,1,0,0,0
48660,159612,140652,137135,9809,853,65,8,0,0,0,0
48670,159674,140577,137076,9906,828,63,10,0,0,0,0
48680,159648,140644,137041,9885,835,73,8,0,0,0,0
48690,159629,140635,137098,9883,803,74,12,0,0,0,0
48700,159634,140659,137058,9870,826,77,10,0,0,0,0
48710,159659,140615,137083,9854,838,71,14,0,0,0,0
48720,159624,140652,137102,9841,830,75,10,0,0,0,0
48730,159696,140554,137075,9895,837,65,12,0,0,0,0
48740,159658,140624,137043,9892,848,58,11,0,0,0,0
48750,159704,140521,137124,9869,832,74,10,0,0,0,0
48760,159731,140527,137052,9883,862,69,9,1,0,0,0
48770,159775,140398,137194,9817,865,74,10,1,0,0,0
48780,159741,140511,137067,9875,849,79,11,1,0,0,0
48790,159807,140422,137038,9933,842,83,9,0,0,0,0
48800,159828,140371,137072,9934,841,75,13,0,0,0,0
48810,159816,140448,136977,9939,868,74,11,1,0,0,0
48820,159801,140377,137140,9892,828,87,9,0,0,0,0
48830,159810,140367,137156,9861,845,80,13,2,0,0,0
48840,159855,140337,137085,9911,849,85,11,1,0,0,0
48850,159869,140324,137071,9926,847,83,12,1,1,0,0
48860,159867,140329,137059,9933,852,85,8,1,0,0,0
48870,159861,140335,137071,9921,851,81,13,1,0,0,0
48880,159872,140326,137055,9943,836,88,13,1,0,0,0
48890,159822,140377,137092,9912,837,76,17,1,0,0,0
48900,159796,140455,137018,9926,849,73,15,2,0,0,0
48910,159750,140471,137111,9875,832,82,13,0,0,0,0
48920,159852,140343,137064,9934,854,77,10,0,0,0,0
48930,159876,140287,137077,9980,829,73,12,0,0,0,0
48940,159893,140294,137032,9981,849,73,12,0,0,0,0
48950,159930,140248,137018,9998,855,74,11,0,0,0,0
48960,159926,140236,137022,10038,835,63,13,1,0,0,0
48970,159868,140268,137134,9953,832,64,14,1,0,0,0
48980,159819,140365,137102,9911,863,64,10,0,0,0,0
48990,159819,140438,136967,9973,853,74,9,1,0,0,0
49000,159778,140446,137051,9935,849,66,8,1,0,0,0
49010,159812,140415,137022,9954,854,66,10,1,0,0,0
49020,159847,140297,137138,9939,832,70,11,0,0,0,0
49030,159838,140342,137088,9931,861,65,9,0,0,0,0
49040,159845,140337,137067,9953,865,58,9,0,0,0,0
49050,159825,140378,137036,9975,847,67,6,0,0,0,0
49060,159834,140328,137093,9978,826,68,7,0,0,0,0
49070,159826,140343,137073,10009,811,58,14,0,0,0,0
49080,159769,140433,137082,9950,825,64,10,1,0,0,0
49090,159769,140421,137138,9878,849,68,10,1,0,0,0
49100,159835,140323,137139,9899,866,60,12,0,0,0,0
49110,159820,140415,137003,9957,865,62,12,0,0,0,0
49120,159773,140471,136983,10008,832,58,8,1,0,0,0
49130,159835,140330,137106,9940,854,60,7,2,0,0,0
49140,159815,140369,137074,9971,833,61,10,1,0,0,0
49150,159802,140407,137051,9963,834,64,11,2,0,0,0
49160,159843,140345,137057,9971,839,68,11,0,0,0,0
49170,159852,140331,137073,9950,849,65,13,0,1,0,0
49180,159872,140240,137179,9915,860,58,9,1,0,0,0
49190,159866,140289,137109,9936,863,62,8,0,0,1,0
49200,159860,140282,137112,9980,824,66,9,0,1,0,0
49210,159821,140300,137218,9864,860,60,11,0,0,0,0
49220,159798,140364,137169,9862,871,59,10,1,0,0,0
49230,159842,140293,137181,9883,859,63,12,1,0,0,0
49240,159905,140197,137197,9891,864,68,11,0,1,0,0
49250,159909,140182,137186,9931,853,64,8,1,0,0,0
49260,159872,140210,137244,9879,855,66,7,1,0,0,0
49270,159865,140240,137201,9911,835,74,7,1,0,0,0
49280,159873,140166,137310,9881,823,74,6,1,0,0,0
49290,159832,140298,137184,9900,842,68,10,0,0,0,0
49300,159830,140259,137252,9886,832,65,10,0,0,0,0
49310,159893,140170,137263,9892,831,74,9,2,0,0,0
49320,159873,140204,137263,9875,827,84,6,1,1,0,0
49330,159873,140243,137198,9876,859,79,6,0,0,0,0
49340,159897,140223,137177,9883,874,69,10,1,0,0,0
49350,159892,140273,137078,9953,854,74,10,0,0,0,0
49360,159875,140246,137171,9902,869,62,9,0,0,0,0
49370,159887,140269,137113,9916,869,67,11,2,0,0,0
49380,159795,140389,137126,9890,858,65,11,0,0,0,0
49390,159759,140449,137095,9917,840,63,8,3,0,0,0
49400,159765,140417,137163,9846,870,65,8,0,0,0,0
49410,159777,140407,137137,9894,836,72,10,1,0,0,0
49420,159779,140398,137124,9932,821,72,8,0,0,0,0
49430,159758,140454,137107,9893,836,75,10,0,1,0,0
49440,159788,140348,137198,9899,821,71,9,0,0,0,0
49450,159768,140410,137122,9948,806,68,12,0,0,0,0
49460,159786,140354,137186,9918,806,74,10,0,0,0,0
49470,159750,140446,137114,9923,832,56,10,2,0,1,0
49480,159727,140470,137149,9870,842,68,8,0,0,0,0
49490,159786,140391,137143,9884,854,67,9,0,0,0,0
49500,159796,140354,137208,9828,870,68,10,0,0,0,0
49510,159765,140412,137154,9882,851,59,8,3,0,0,0
49520,159800,140362,137138,9927,831,66,9,1,0,0,0
49530,159738,140475,137073,9958,818,65,7,0,0,0,0
49540,159786,140401,137090,9951,836,64,6,0,0,0,0
49550,159769,140438,137081,9932,837,72,5,0,0,0,0
49560,159759,140479,137009,9987,833,58,9,0,0,0,0
49570,159739,140507,137033,9944,831,75,5,0,0,0,0
49580,159779,140407,137101,9941,834,66,6,0,0,0,0
49590,159742,140492,137060,9920,846,67,6,1,0,0,0
49600,159751,140501,137025,9929,850,72,6,0,0,0,0
49610,159755,140485,137049,9926,831,80,7,1,0,0,0
49620,159737,140493,137094,9885,836,81,7,1,0,0,0
49630,159777,140407,137136,9893,835,80,6,0,0,0,0
49640,159768,140461,137066,9914,833,85,7,0,0,0,0
49650,159778,140432,137113,9865,856,83,7,0,0,0,0
49660,159721,140512,137102,9864,857,70,8,0,0,0,0
49670,159733,140467,137152,9849,855,72,6,0,0,0,0
49680,159773,140423,137117,9890,855,69,7,0,0,0,0
49690,159797,140444,137003,9964,848,69,8,1,0,0,0
49700,159813,140355,137125,9916,850,69,6,0,0,0,0
49710,159737,140507,137039,9940,835,68,7,1,0,0,0
49720,159773,140491,136981,9960,854,66,8,1,0,0,0
49730,159790,140405,137082,9953,822,75,6,1,0,0,0
49740,159770,140484,136993,9971,836,73,7,0,0,0,0
49750,159745,140505,137019,9946,847,67,5,0,0,0,0
49760,159734,140496,137036,9980,817,68,3,0,0,0,0
49770,159752,140470,137034,9991,819,61,7,0,0,0,0
49780,159749,140499,137014,9967,826,72,7,0,0,0,0
49790,159811,140417,136988,10020,814,79,5,0,0,0,0
49800,159765,140446,137084,9928,823,84,4,0,0,0,0
49810,159753,140539,136932,9993,839,72,6,0,0,0,0
49820,159766,140466,137028,9973,816,81,4,0,0,0,0
49830,159716,140525,137062,9919,837,70,5,0,0,0,0
49840,159739,140506,137036,9941,836,68,7,1,0,0,0
49850,159767,140494,136952,10026,823,66,6,0,0,0,0
49860,159817,140440,136929,10037,837,67,7,0,0,0,0
49870,159811,140455,136928,10011,862,60,7,0,0,0,0
49880,159751,140487,137050,9915,860,64,7,0,0,0,0
49890,159754,140485,137011,9984,832,61,7,0,0,0,0
49900,159764,140446,137069,9947,837,65,6,0,0,0,0
49910,159777,140441,137053,9943,849,64,7,0,0,0,0
49920,159770,140457,137039,9958,833,69,8,0,0,0,0
49930,159751,140481,137036,9967,821,73,4,1,0,0,0
49940,159751,140489,137020,9975,821,72,6,0,0,0,0
49950,159844,140329,137090,9949,843,70,7,2,0,0,0
49960,159851,140316,137075,9984,836,61,10,1,0,0,0
49970,159889,140226,137146,9969,821,74,8,1,0,0,0
49980,159887,140239,137125,9977,823,76,7,0,0,0,0
49990,159849,140303,137145,9893,868,66,10,0,0,0,0
50000,159881,140211,137204,9928,830,71,7,2,0,0,0
50010,159849,140290,137168,9897,844,75,11,0,0,0,0
50020,159818,140370,137082,9947,837,69,11,0,0,0,0
50030,159848,140348,137024,10005,828,75,6,0,0,0,0
50040,159833,140356,137052,9982,837,65,8,1,0,0,0
50050,159793,140442,136996,9987,852,56,5,3,0,0,0
50060,159802,140462,136928,10032,842,57,10,1,0,0,0
50070,159828,140420,136926,10045,855,53,7,0,0,0,0
50080,159804,140447,136957,10009,851,54,12,0,0,0,0
50090,159832,140394,136976,10024,836,60,12,0,0,0,0
50100,159884,140342,136949,10029,854,65,11,0,0,0,0
50110,159821,140407,136966,10046,823,61,10,0,0,0,0
50120,159839,140345,137029,10028,829,53,11,0,0,0,0
50130,159848,140251,137181,9968,823,53,10,0,0,0,0
50140,159780,140392,137130,9933,825,62,11,1,0,0,0
50150,159792,140386,137092,9970,827,56,11,0,0,0,0
50160,159757,140428,137146,9881,851,59,12,0,0,0,0
50170,159744,140397,137206,9902,814,63,8,0,0,0,0
50180,159815,140347,137111,9959,829,66,7,0,0,0,0
50190,159789,140370,137155,9907,840,65,8,0,0,0,0
50200,159843,140280,137178,9920,836,68,9,0,0,0,0
50210,159861,140219,137226,9932,821,67,8,0,0,0,0
50220,159814,140315,137177,9926,831,63,8,0,0,0,0
50230,159845,140287,137166,9912,847,71,6,0,0,0,0
50240,159855,140313,137108,9913,865,74,6,0,0,0,0
50250,159811,140394,137059,9943,849,71,7,0,0,0,0
50260,159820,140408,136989,9999,845,67,6,0,0,0,0
50270,159882,140294,137035,10010,834,70,9,0,0,0,0
50280,159780,140471,137017,9927,854,78,7,0,0,0,0
50290,159775,140459,137043,9922,860,67,8,0,0,0,0
50300,159732,140565,136936,9974,866,55,6,0,0,0,0
50310,159759,140415,137152,9897,839,65,6,1,0,0,0
50320,159808,140397,137036,9990,830,65,7,0,1,0,0
50330,159826,140357,137095,9924,853,71,8,0,0,0,0
50340,159854,140333,137040,9982,859,58,7,1,0,0,0
50350,159910,140237,137070,10002,833,73,9,0,0,0,0
50360,159902,140245,137080,9988,840,69,10,0,0,0,0
50370,159933,140235,137030,9995,863,67,10,1,0,0,0
50380,159976,140223,136938,10046,866,77,8,0,0,0,0
50390,159920,140217,137083,9995,841,66,12,0,0,0,0
50400,159931,140235,137035,9995,859,67,11,1,0,0,0
50410,159961,140201,137014,10012,875,57,14,0,0,0,0
50420,159980,140169,137032,10010,857,74,11,1,0,0,0
50430,160012,140153,136975,10033,882,70,9,0,0,0,0
50440,159984,140174,137004,10018,882,62,10,0,0,0,0
50450,159944,140230,136980,10053,857,63,7,0,0,0,0
50460,159955,140211,136981,10061,862,54,10,0,0,0,0
50470,159931,140235,137016,10023,860,58,9,2,0,0,0
50480,159896,140307,136988,10003,869,61,9,1,0,0,0
50490,159935,140255,136986,10012,869,68,8,1,0,0,0
50500,159902,140337,136934,10000,887,65,7,2,0,0,0
50510,159896,140318,136990,9963,896,63,8,0,0,0,0
50520,159867,140381,136939,10003,867,65,11,1,0,0,0
50530,159878,140323,137020,9962,880,63,6,2,0,0,0
50540,159895,140316,136987,9993,863,69,9,2,0,0,0
50550,159975,140190,136999,10020,873,68,9,0,0,0,0
50560,159919,140230,137077,9962,878,57,10,1,0,0,0
50570,159954,140198,137058,9948,911,58,7,0,0,0,0
50580,159984,140135,137091,9956,897,65,6,0,0,0,0
50590,159967,140166,137081,9959,889,61,10,0,1,0,0
50600,159987,140141,137069,9979,880,70,8,0,0,0,0
50610,160015,140134,137017,10008,867,84,9,0,0,0,0
50620,159916,140277,137006,9977,887,62,7,2,0,0,0
50630,159901,140317,136967,9991,889,61,7,1,0,0,0
50640,159844,140408,136956,9977,871,70,7,1,0,0,0
50650,159852,140381,136982,9980,853,79,7,0,0,0,0
50660,159894,140277,137085,9910,892,68,7,1,0,0,0
50670,159931,140183,137146,9932,859,72,10,1,0,0,0
50680,159889,140260,137085,9983,843,63,9,2,0,0,0
50690,159855,140286,137142,9932,837,73,8,1,0,0,0
50700,159804,140351,137159,9903,839,69,8,1,0,0,0
50710,159824,140296,137206,9888,846,66,8,0,0,0,0
50720,159888,140197,137214,9915,849,59,11,1,0,0,0
50730,159835,140309,137157,9903,855,68,7,0,0,0,0
50740,159824,140288,137257,9809,882,67,7,0,0,0,0
50750,159826,140320,137179,9860,878,63,7,1,0,0,0
50760,159819,140314,137200,9871,851,71,8,0,0,0,0
50770,159821,140288,137237,9860,856,64,8,0,0,0,0
50780,159869,140206,137270,9851,863,67,8,0,0,0,0
50790,159830,140252,137291,9834,845,74,8,0,0,0,0
50800,159885,140147,137326,9859,835,74,8,0,0,0,0
50810,159854,140198,137307,9870,820,78,7,0,0,0,0
50820,159855,140176,137362,9829,823,80,8,1,0,0,0
50830,159879,140176,137282,9891,823,71,11,0,1,0,0
50840,159878,140180,137285,9873,833,78,6,1,0,0,0
50850,159870,140180,137297,9883,819,76,8,1,0,0,0
50860,159855,140221,137269,9884,813,82,9,1,0,0,0
50870,159902,140176,137230,9903,839,74,7,3,0,0,0
50880,159901,140143,137270,9923,812,76,9,0,0,0,0
50890,159913,140161,137212,9939,823,78,6,2,0,0,0
50900,159900,140180,137222,9920,822,79,10,1,0,0,0
50910,159884,140211,137218,9898,836,75,11,0,1,0,0
50920,159843,140276,137190,9910,835,72,8,0,0,0,0
50930,159788,140388,137139,9897,841,74,6,1,0,0,0
50940,159739,140462,137115,9914,825,74,5,0,0,0,0
50950,159811,140332,137180,9883,854,67,7,0,0,0,0
50960,159846,140292,137140,9949,829,69,9,0,0,0,0
50970,159842,140280,137178,9935,814,74,10,1,0,0,0
50980,159860,140208,137283,9864,839,69,10,1,0,0,0
50990,159896,140198,137210,9893,859,68,9,1,0,0,0
51000,159939,140105,137237,9943,834,67,8,1,0,0,0
51010,159926,140070,137349,9882,827,69,10,1,0,0,0
51020,159923,140034,137404,9882,818,64,9,0,0,0,0
51030,159899,140078,137395,9871,812,70,8,1,0,0,0
51040,159945,140087,137241,9961,826,66,8,0,0,0,0
51050,159950,140159,137121,9978,841,75,10,0,0,0,0
51060,159965,140104,137192,9946,836,82,9,0,0,0,0
51070,159923,140155,137190,9953,832,74,7,0,0,0,0
51080,159934,140132,137212,9942,833,67,13,1,0,0,0
51090,159893,140192,137217,9910,842,71,8,1,0,0,0
51100,159898,140209,137153,9973,817,72,12,0,0,0,0
51110,159886,140216,137199,9915,823,88,6,1,0,0,0
51120,159887,140231,137134,9976,830,69,7,0,0,0,0
51130,159902,140201,137147,9988,813,75,8,0,0,0,0
51140,159912,140157,137194,9989,801,68,13,0,0,0,0
51150,159884,140219,137165,9970,814,73,9,0,0,0,0
51160,159863,140270,137134,9965,818,75,9,0,0,0,0
51170,159940,140153,137158,9961,836,78,8,0,0,0,0
51180,159932,140129,137215,9943,839,66,10,0,0,0,0
51190,159939,140129,137205,9944,833,73,11,0,0,0,0
51200,159952,140083,137255,9935,822,74,13,0,0,0,0
51210,160027,139941,137306,9947,835,68,10,0,0,0,0
51220,160034,139918,137309,9978,822,62,11,0,0,0,0
51230,160059,139904,137288,9970,834,68,10,0,1,0,0
51240,159961,140004,137358,9918,815,70,7,0,1,0,0
51250,159962,140018,137328,9939,802,76,8,1,0,0,0
51260,159958,140078,137229,9970,817,72,10,0,0,0,0
51270,159968,140074,137222,9956,834,69,10,1,0,0,0
51280,159984,140033,137262,9938,833,75,7,2,0,0,0
51290,159977,140039,137271,9924,842,73,8,0,0,0,0
51300,160034,139934,137291,9976,815,75,8,1,0,0,0
51310,160027,140010,137173,10002,844,72,6,0,0,0,0
51320,160101,139856,137248,10022,827,73,6,1,0,0,0
51330,160060,139948,137185,10037,826,68,9,1,0,0,0
51340,160037,139958,137245,9985,826,73,8,2,0,0,0
51350,160010,140036,137167,10007,839,63,12,0,0,0,0
51360,160053,139902,137324,9924,857,61,12,1,0,0,0
51370,160047,139925,137296,9932,862,60,11,1,0,0,0
51380,159996,140024,137248,9938,852,66,8,2,0,0,0
51390,160020,139924,137366,9910,836,65,12,1,0,0,0
51400,160015,139925,137356,9939,831,53,14,1,0,0,0
51410,160010,139990,137262,9960,831,71,9,1,0,0,0
51420,159996,139979,137330,9913,838,65,12,1,0,0,0
51430,160039,139888,137383,9896,855,67,5,1,0,0,0
51440,160011,140004,137241,9944,866,57,10,1,0,0,0
